LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 1.4768847857937195, 0.046153936676610594, 1.476912244365599, 1.4890377044200596, 0.04054054054054054, 0.5758803422724874,
1, 1.4767705338167272, 1.4769346168271034, 16.736842105263158, 1.454536991784775, 1.2972972972972974, 15.945324116549084,
2, 29.684659357423463, 0.9280748149951284, 0.11135180939638961, 6.098558983552678, 5.405405405405405, 0.09492788729126198,
3, 29.68465025674419, 29.698384974954067, 1.2616319727071528, 6.102765861977229, 0.03819669985406353, 1.1990700450674279,
4, 30.774253632157755, 30.806276788902977, 0.6539929186292838, 13.806441612728223, 30.749963634002615, 0.6397651040525597,
5, 30.774738298262964, 30.80626763877754, 0.6540026005137312, 6.324349092011532, 30.774248011204904, 0.6279758484102057,
6, 31.359676571876076, 0.9809939122955565, 0.029419777174622404, 7.331253405939758, 8.672086720867208, 31.967248908296945,
7, 21.52626608079346, 21.557952744464387, 5.718409531830621, 21.33248003413197, 9.660377358490566, 5.4800624717438655,
8, 31.199021100318877, 0.9809958260514132, 0.029369610614877913, 13.991193916747237, 8.672086720867208, 31.803418803418804,
9, 31.25289307990547, 31.39179482692727, 0.33214880256588425, 6.991471388704265, 31.353879013539096, 0.32573729336823865,
10, 31.552783122547776, 0.9904068035688608, 0.014834190398586699, 8.54540018392941, 9.63855421686747, 31.858407079646017,
11, 31.552783122547776, 0.9904068035688608, 0.014834190398586699, 8.54540018392941, 9.63855421686747, 31.858407079646017,
12, 25.05022913109893, 0.8051037829095157, 0.29912840327073414, 18.72724674953565, 3.4594594594594597, 31.114285714285714,
13, 25.7611645118693, 25.7611645118693, 3.4214046617326415, 25.37005292605474, 1.1379682711089232, 3.4638466264558794,
14, 28.545108074263624, 0.8920346273207382, 0.16725649262263842, 24.10962935712315, 6.918918918918919, 32.0,
15, 31.20892927671988, 0.9951826937729553, 0.007414111068608517, 8.357966752314027, 9.645817633760362, 31.36,
16, 28.5436511312171, 28.5436511312171, 1.8954768329323857, 28.270457356425265, 1.1139388923374025, 1.9208005304631661,
17, 28.545108074263624, 0.8920346273207382, 0.16725649262263842, 24.10962935712315, 6.918918918918919, 32.0,
18, 28.545108074263624, 0.8920346273207382, 0.16725649262263842, 24.10962935712315, 6.918918918918919, 32.0,
19, 28.5436511312171, 28.5436511312171, 1.8954768329323857, 28.270457356425265, 1.1139388923374025, 1.9208005304631661,
20, 31.20892927671988, 0.9951826937729553, 0.007414111068608517, 8.357966752314027, 9.645817633760362, 31.36,
21, 28.545108074263624, 0.8920346273207382, 0.16725649262263842, 24.10962935712315, 6.918918918918919, 32.0,
22, 31.20892927671988, 0.9951826937729553, 0.007414111068608517, 8.357966752314027, 9.645817633760362, 31.36,
23, 28.5436511312171, 28.5436511312171, 1.8954768329323857, 28.270457356425265, 1.1139388923374025, 1.9208005304631661,
24, 27.98969823606589, 0.9951892706156762, 0.007162641527771029, 14.015920736457499, 9.645817633760362, 28.125,
25, 28.543748256126527, 28.543748256126527, 1.895483282633402, 28.041102575930793, 4.135306165689667, 2.082456293636862,
26, 24.441283635017438, 0.9976034136741811, 0.0034487461761783214, 21.7267938798742, 9.922480620155039, 24.5,
27, 28.73064243350038, 0.9975917511632075, 0.0036162700979666274, 15.857993197278912, 9.922480620155039, 28.8,
28, 8.978605666186041, 0.997622851798449, 0.0028447839133315146, 6.926169069026212, 9.922480620155039, 9.0,
