LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 39101, 0, 0.4229431472340861, 10.546875, 0.3205128205128205,
1, 73631, 0, 0.07221663175157203, 55.389404296875, 0.054197068783635026,
2, 40669, 0, 0.9638791216897391, 12.5, 0.7373271889400922,
3, 29912, 0, 0.09214529285905322, 70.67307692307693, 0.0691517386722866,
4, 11621, 0, 3.3732036829876946, 23.557692307692307, 2.6243556269665924,
5, 46019, 0, 0.11138402073056781, 85.4296875, 0.0835906922700587,
6, 11621, 0, 6.746407365975389, 47.11538461538461, 5.248711253933185,
7, 15339, 0, 0.08984451398396245, 68.90625, 0.06742294520547945,
8, 4087, 0, 9.591387325666748, 38.28125, 7.674236491777604,
9, 20708, 0, 0.11476542881977979, 88.02083333333334, 0.0861260600130463,
10, 4087, 0, 19.182774651333496, 76.5625, 15.348472983555208,
11, 6902, 0, 0.09983519269776876, 76.5625, 0.07491438356164383,
12, 1277, 0, 30.696945967110416, 76.5625, 25.570776255707763,
13, 13805, 0, 0.0733429916696849, 56.25, 0.05503913894324853,
14, 2555, 0, 30.684931506849313, 76.5625, 25.570776255707763,
15, 13805, 0, 0.0733429916696849, 56.25, 0.05503913894324853,
16, 2555, 0, 30.684931506849313, 76.5625, 25.570776255707763,
17, 13805, 0, 0.0733429916696849, 56.25, 0.05503913894324853,
18, 2555, 0, 30.684931506849313, 76.5625, 25.570776255707763,
19, 13805, 0, 0.0733429916696849, 56.25, 0.05503913894324853,
20, 2555, 0, 30.684931506849313, 76.5625, 25.570776255707763,
21, 13805, 0, 0.0733429916696849, 56.25, 0.05503913894324853,
22, 2555, 0, 30.684931506849313, 76.5625, 25.570776255707763,
23, 13805, 0, 0.024956990220934443, 19.140625, 0.018728595890410957,
24, 3579, 0, 10.95278010617491, 19.140625, 9.58435207823961,
25, 27611, 0, 0.004583770960848937, 3.515625, 0.003439946183953033,
26, 7159, 0, 10.951250174605391, 19.140625, 9.58435207823961,
