LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 1285465, 0, 61.4978496756686, 94.16850905949023, 55.29160164960894,
1, 1143071, 0, 65.30617958114588, 100.0, 58.71559633027523,
2, 1143071, 0, 65.30617958114588, 100.0, 58.71559633027523,
3, 1143071, 0, 65.30617958114588, 100.0, 58.71559633027523,
4, 1143071, 0, 65.30617958114588, 100.0, 58.71559633027523,
5, 513215, 0, 78.21439357774032, 98.98989898989899, 73.24108133356687,
6, 886463, 0, 78.0883127665791, 98.83040935672514, 73.12307744312612,
7, 69011, 0, 69.3274341127582, 87.74126238914971, 64.91839066942869,
8, 886463, 0, 78.0883127665791, 98.83040935672514, 73.12307744312612,
9, 886463, 0, 78.0883127665791, 98.83040935672514, 73.12307744312612,
10, 473279, 0, 84.81424276166912, 96.07843137254902, 81.71454628362974,
11, 668159, 0, 88.27599418701237, 100.0, 85.04983388704319,
12, 60609, 0, 84.47590291870844, 95.69377990430623, 81.38740084884516,
13, 668159, 0, 88.27599418701237, 100.0, 85.04983388704319,
14, 668159, 0, 88.27599418701237, 100.0, 85.04983388704319,
15, 524159, 0, 76.58134268418553, 81.66666666666667, 75.06882106523041,
16, 628991, 0, 65.12016865106177, 69.44444444444444, 63.83403151805306,
17, 72071, 0, 80.82893566375134, 86.19528619528619, 79.23157366604404,
18, 628991, 0, 65.12016865106177, 69.44444444444444, 63.83403151805306,
19, 628991, 0, 65.12016865106177, 69.44444444444444, 63.83403151805306,
20, 44461, 0, 7.99702110963666, 8.268733850129198, 7.912663971415503,
