LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 22.455356297460565, 22.50731910542163, 5.194462855303274, 2.2364049371903993, 9.81021897810219, 5.136846643672062,
1, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 4.164123620756662, 0.8777010399301421, 1.9873617188914088,
2, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 4.164123620756662, 0.8777010399301421, 1.9873617188914088,
3, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 4.164123620756662, 0.8777010399301421, 1.9873617188914088,
4, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 4.164123620756662, 0.8777010399301421, 1.9873617188914088,
5, 28.312920265207918, 28.890734964497877, 1.6732550666938353, 12.950571488886878, 2.4738103914536143, 2.444907204442496,
6, 29.158278027913248, 30.366017354513204, 0.8626709475713978, 4.588321040202909, 29.375567085925404, 1.3887213219958288,
7, 15.8224443301242, 16.25516278386125, 8.419196002057765, 12.508818946712372, 9.256497175141243, 10.735692921236291,
8, 29.158278027913248, 30.366017354513204, 0.8626709475713978, 4.588321040202909, 29.375567085925404, 1.3887213219958288,
9, 29.158278027913248, 30.366017354513204, 0.8626709475713978, 4.588321040202909, 29.375567085925404, 1.3887213219958288,
10, 26.57040730770928, 30.36617978023918, 0.7907859317770619, 12.96156897311591, 28.832581460634923, 2.690333297610117,
11, 28.0456048774818, 31.161783197202, 0.41657244899037393, 5.16990092781884, 30.018016184029722, 32.0,
12, 18.948926720947448, 21.55966773583354, 5.07410148860926, 9.724031007751938, 9.878806150135665, 11.443804606830819,
13, 28.0456048774818, 31.161783197202, 0.41657244899037393, 5.16990092781884, 30.018016184029722, 32.0,
14, 28.0456048774818, 31.161783197202, 0.41657244899037393, 5.16990092781884, 30.018016184029722, 32.0,
15, 23.85830328485953, 31.16186551491857, 0.358415553882527, 14.938569327243169, 29.742524330593515, 32.0,
16, 24.668424363281094, 31.5755831849998, 0.1850131827246082, 9.724031007751938, 30.119185007404383, 32.0,
17, 25.763538083538084, 25.763538083538084, 3.421719901719902, 9.452901281085154, 12.503751526784157, 32.0,
18, 24.668424363281094, 31.5755831849998, 0.1850131827246082, 9.724031007751938, 30.119185007404383, 32.0,
19, 24.668424363281094, 31.5755831849998, 0.1850131827246082, 9.724031007751938, 30.119185007404383, 32.0,
20, 0.8920346273207382, 27.876082103773072, 0.16594980127402406, 6.918918918918919, 25.01221299462628, 31.25,
