LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 144779, 0, 19.196283646108895, 76.18472450657895, 15.381143118047483,
1, 105155, 0, 24.957443773477248, 99.04891304347827, 19.9972568920587,
2, 105155, 0, 24.957443773477248, 99.04891304347827, 19.9972568920587,
3, 105155, 0, 24.957443773477248, 99.04891304347827, 19.9972568920587,
4, 105155, 0, 24.957443773477248, 99.04891304347827, 19.9972568920587,
5, 37205, 0, 37.930385700846664, 94.23076923076923, 31.657581263880473,
6, 62963, 0, 38.65127138160507, 96.02272727272727, 32.259603913147224,
7, 4451, 0, 37.78926084026062, 93.86160714285714, 31.533558305211844,
8, 62963, 0, 38.65127138160507, 96.02272727272727, 32.259603913147224,
9, 62963, 0, 38.65127138160507, 96.02272727272727, 32.259603913147224,
10, 32111, 0, 43.947556911961634, 76.5625, 38.506876227897834,
11, 48167, 0, 43.05022110573629, 75.0, 37.721021611001966,
12, 3567, 0, 50.462573591253154, 87.890625, 44.20432220039292,
13, 48167, 0, 43.05022110573629, 75.0, 37.721021611001966,
14, 48167, 0, 43.05022110573629, 75.0, 37.721021611001966,
15, 25271, 0, 55.842665505915875, 76.5625, 51.24183006535947,
16, 50543, 0, 28.49059216904418, 39.0625, 26.143790849673206,
17, 2807, 0, 72.96045600285002, 100.0, 66.92810457516339,
18, 50543, 0, 28.49059216904418, 39.0625, 26.143790849673206,
19, 50543, 0, 28.49059216904418, 39.0625, 26.143790849673206,
20, 9519, 0, 1.3131631473894316, 1.5625, 1.2470071827613727,
