LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 749101, 0, 0.024541233164403063, 4.6873692770748345, 0.018454209752263126,
1, 218669, 0, 0.6752607536962258, 4.6846000555203045, 0.5259901816724551,
2, 917754, 0, 0.4712047019135847, 90.0, 0.35433070866141736,
3, 1220469, 0, 22.677183935028257, 90.0, 18.170347003154575,
4, 560069, 0, 25.10851341531133, 99.64923469387756, 20.118457477628272,
5, 678293, 0, 40.148136572248276, 99.74287974683544, 33.509418917572006,
6, 814805, 0, 0.5222146709949006, 99.74287974683544, 0.392688502940297,
7, 155819, 0, 40.11064119266585, 99.64923469387756, 33.47795811237881,
8, 209717, 0, 0.5155161479517636, 98.46311475409836, 0.3876500580870015,
9, 489707, 0, 56.51706020130405, 98.46311475409836, 49.52172372701214,
10, 419435, 0, 0.5155149188789682, 98.46311475409836, 0.3876500580870015,
11, 419435, 0, 0.5155149188789682, 98.46311475409836, 0.3876500580870015,
12, 13751, 0, 0.4949640026179914, 94.53125, 0.3721702755905512,
13, 44927, 0, 72.93609633405302, 100.0, 66.92810457516339,
14, 24447, 0, 0.5235816255573281, 100.0, 0.39370078740157477,
15, 206279, 0, 0.49084007581964234, 93.75, 0.3690944881889764,
16, 89855, 0, 72.93528462522954, 100.0, 66.92810457516339,
17, 24447, 0, 0.5235816255573281, 100.0, 0.39370078740157477,
18, 24447, 0, 0.5235816255573281, 100.0, 0.39370078740157477,
19, 89855, 0, 72.93528462522954, 100.0, 66.92810457516339,
20, 206279, 0, 0.49084007581964234, 93.75, 0.3690944881889764,
21, 24447, 0, 0.5235816255573281, 100.0, 0.39370078740157477,
22, 206279, 0, 0.49084007581964234, 93.75, 0.3690944881889764,
23, 89855, 0, 72.93528462522954, 100.0, 66.92810457516339,
24, 55007, 0, 0.5235697274892287, 100.0, 0.39370078740157477,
25, 38847, 0, 84.35142996885216, 100.0, 80.18794048551293,
26, 27503, 0, 0.5235792459004472, 100.0, 0.39370078740157477,
27, 110015, 0, 0.40085442894150797, 76.5625, 0.3014271653543307,
28, 27503, 0, 0.1308948114751118, 25.0, 0.09842519685039369,
