LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 62.0, 747638.0, 753003, 65.0, 748978.0, 11766, 127.0, 749094.0, 251001, -1779.0, 733504.0, 750000, -37.0, -1.0, 3, 55135.0, 749279.0, 251064,
1, 62.0, 217624.0, 189003, 65.0, 218546.0, 94560, 127.0, 218630.0, 2016032, -1779.0, 213626.0, 187500, -37.0, -1.0, 96, 2125.0, 218778.0, 2016095,
2, 1.0, 917628.0, 17713152, 65.0, 917660.0, 276768, 127.0, 917754.0, 307520, -1840.0, 916067.0, 6654785, -37.0, -1.0, 288, 55135.0, 917951.0, 307583,
3, 1.0, 1220280.0, 17713152, 65.0, 1220375.0, 17713152, 127.0, 1220469.0, 19681280, -1840.0, 1218215.0, 6654785, -1776.0, 1219581.0, 17713152, 1206.0, 1220693.0, 19681343,
4, 1.0, 559118.0, 9000000, 65.0, 560007.0, 9031680, 127.0, 560014.0, 9000000, -1840.0, 558833.0, 6716793, -1776.0, 559156.0, 9031680, 1206.0, 560150.0, 9000063,
5, 1.0, 678040.0, 8714304, 65.0, 678231.0, 17473536, 127.0, 678254.0, 17428608, -1840.0, 677357.0, 3258511, -1776.0, 677823.0, 17473536, 826.0, 678455.0, 17428671,
6, 1.0, 814679.0, 17428608, 65.0, 814743.0, 273024, 127.0, 814766.0, 272322, -1840.0, 811430.0, 6523906, -148.0, -1.0, 1152, 55135.0, 815029.0, 272385,
7, 1.0, 155566.0, 2000000, 65.0, 155757.0, 4014080, 127.0, 155764.0, 4000000, -1840.0, 154240.0, 2000000, -1656.0, -1.0, 16384, 826.0, 155823.0, 4000063,
8, 1.0, 209591.0, 4428288, 65.0, 209655.0, 70272, 127.0, 209657.0, 69192, -1840.0, 209152.0, 2227142, -148.0, -1.0, 1152, 55135.0, 209935.0, 69255,
9, 1.0, 489326.0, 4428288, 65.0, 489645.0, 17989632, 127.0, 489647.0, 17713152, -1840.0, 479030.0, 1113932, -1776.0, 489413.0, 17989632, 636.0, 489995.0, 17713215,
10, 1.0, 419309.0, 8856576, 65.0, 419373.0, 140544, 127.0, 419375.0, 138384, -1840.0, 413328.0, 3316348, -258.0, -1.0, 2304, 55135.0, 419582.0, 138447,
11, 1.0, 419309.0, 8856576, 65.0, 419373.0, 140544, 127.0, 419375.0, 138384, -1840.0, 413328.0, 3316348, -258.0, -1.0, 2304, 55135.0, 419582.0, 138447,
12, 1.0, 12861.0, 278784, 65.0, 13689.0, 4608, 127.0, 13688.0, 4356, -1840.0, 12461.0, 262144, -37.0, -1.0, 256, 13751.0, 13819.0, 4356,
13, 1.0, 44290.0, 262144, 65.0, 44865.0, 2097152, 127.0, 44927.0, 2097152, -1840.0, 43581.0, 262144, -1776.0, 44553.0, 2097152, 446.0, 45151.0, 2097215,
14, 1.0, 24321.0, 524288, 65.0, 24385.0, 8192, 127.0, 24447.0, 8192, -1840.0, 23925.0, 524288, -74.0, -1.0, 512, 24447.0, 24574.0, 8192,
15, 1.0, 206153.0, 4147200, 65.0, 206217.0, 69120, 127.0, 206219.0, 64800, -1840.0, 192162.0, 4136416, -479.0, -1.0, 4608, 55135.0, 206428.0, 64863,
16, 1.0, 89218.0, 524288, 65.0, 89793.0, 4194304, 127.0, 89855.0, 4194304, -1840.0, 87800.0, 524288, -1776.0, 89488.0, 4194304, 446.0, 90015.0, 4194367,
17, 1.0, 24321.0, 524288, 65.0, 24385.0, 8192, 127.0, 24447.0, 8192, -1840.0, 23925.0, 524288, -74.0, -1.0, 512, 24447.0, 24574.0, 8192,
18, 1.0, 24321.0, 524288, 65.0, 24385.0, 8192, 127.0, 24447.0, 8192, -1840.0, 23925.0, 524288, -74.0, -1.0, 512, 24447.0, 24574.0, 8192,
19, 1.0, 89218.0, 524288, 65.0, 89793.0, 4194304, 127.0, 89855.0, 4194304, -1840.0, 87800.0, 524288, -1776.0, 89488.0, 4194304, 446.0, 90015.0, 4194367,
20, 1.0, 206153.0, 4147200, 65.0, 206217.0, 69120, 127.0, 206219.0, 64800, -1840.0, 192162.0, 4136416, -479.0, -1.0, 4608, 55135.0, 206428.0, 64863,
21, 1.0, 24321.0, 524288, 65.0, 24385.0, 8192, 127.0, 24447.0, 8192, -1840.0, 23925.0, 524288, -74.0, -1.0, 512, 24447.0, 24574.0, 8192,
22, 1.0, 206153.0, 4147200, 65.0, 206217.0, 69120, 127.0, 206219.0, 64800, -1840.0, 192162.0, 4136416, -479.0, -1.0, 4608, 55135.0, 206428.0, 64863,
23, 1.0, 89218.0, 524288, 65.0, 89793.0, 4194304, 127.0, 89855.0, 4194304, -1840.0, 87800.0, 524288, -1776.0, 89488.0, 4194304, 446.0, 90015.0, 4194367,
24, 1.0, 54881.0, 1179648, 65.0, 54945.0, 18432, 127.0, 55007.0, 18432, -1840.0, 54436.0, 1131008, -479.0, -1.0, 4608, 55007.0, 55294.0, 18432,
25, 1.0, 37698.0, 131072, 65.0, 38785.0, 2097152, 127.0, 38847.0, 2097152, -1840.0, 37663.0, 131072, -1776.0, 38473.0, 2097152, 446.0, 39071.0, 2097215,
26, 1.0, 27377.0, 589824, 65.0, 27441.0, 9216, 127.0, 27503.0, 9216, -1840.0, 26958.0, 541696, -957.0, -1.0, 9216, 27503.0, 27646.0, 9216,
27, 1.0, 109889.0, 1806336, 65.0, 109953.0, 36864, 127.0, 109955.0, 28224, -1840.0, 103530.0, 1790040, -957.0, -1.0, 9216, 55135.0, 110168.0, 28287,
28, 1.0, 27377.0, 147456, 65.0, 27441.0, 9216, 127.0, 27455.0, 2304, -1840.0, 23329.0, 123904, -957.0, -1.0, 9216, 27503.0, 27538.0, 2304,
