LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 129.0, 12688.0, 338688, 102.0, 128.0, 864, 255.0, 12829.0, 401408, -1712.0, 12010.0, 155257, -111.0, -1.0, 864, 846.0, 13037.0, 401535,
1, 129.0, 37223.0, 3484800, 1.0, 25092.0, 288, 255.0, 37318.0, 36300, -1712.0, 36826.0, 1300216, -37.0, -1.0, 288, 19069.0, 37585.0, 36427,
2, 129.0, 12703.0, 401408, 97.0, 128.0, 2048, 255.0, 12861.0, 802816, -1712.0, 12219.0, 401408, -221.0, -1.0, 2048, 574.0, 13005.0, 802943,
3, 129.0, 17342.0, 1806336, 1.0, 14200.0, 576, 255.0, 17462.0, 15680, -1712.0, 17329.0, 1784896, -74.0, -1.0, 576, 17589.0, 17711.0, 15680,
4, 129.0, 3327.0, 200704, 65.0, 128.0, 8192, 255.0, 3517.0, 401408, -1712.0, 3035.0, 200704, -847.0, -1.0, 8192, 462.0, 3629.0, 401535,
5, 129.0, 29555.0, 3359232, 1.0, 26512.0, 1152, 255.0, 29554.0, 26244, -1712.0, 29410.0, 3359232, -148.0, -1.0, 1152, 20979.0, 29743.0, 26371,
6, 129.0, 3391.0, 401408, 1.0, 128.0, 16384, 255.0, 3517.0, 401408, -1712.0, 3211.0, 401408, -1656.0, -1.0, 16384, 462.0, 3629.0, 401535,
7, 129.0, 10338.0, 903168, 1.0, 9456.0, 1152, 255.0, 10366.0, 7056, -1712.0, 10138.0, 881792, -148.0, -1.0, 1152, 10493.0, 10548.0, 7056,
8, 129.0, 2205.0, 200704, 1.0, 1294.0, 32768, 255.0, 2331.0, 200704, -1712.0, 2011.0, 200704, -1840.0, 1182.0, 32768, 462.0, 2459.0, 200831,
9, 129.0, 18917.0, 1557504, 1.0, 18114.0, 2304, 255.0, 18916.0, 12168, -1712.0, 18761.0, 1557504, -258.0, -1.0, 2304, 19043.0, 19138.0, 12168,
10, 129.0, 4537.0, 401408, 1.0, 3626.0, 65536, 255.0, 4663.0, 401408, -1712.0, 4357.0, 401408, -1840.0, 3546.0, 65536, 462.0, 4775.0, 401535,
11, 129.0, 10262.0, 451584, 1.0, 9954.0, 2304, 255.0, 10276.0, 3528, -1712.0, 10140.0, 430336, -258.0, -1.0, 2304, 10403.0, 10430.0, 3528,
12, 129.0, 4497.0, 200704, 1.0, 4174.0, 131072, 255.0, 4623.0, 200704, -1712.0, 4303.0, 200704, -1840.0, 4157.0, 131072, 463.0, 4751.0, 200831,
13, 129.0, 18809.0, 663552, 1.0, 18538.0, 4608, 255.0, 18808.0, 5184, -1712.0, 18762.0, 663552, -479.0, -1.0, 4608, 18935.0, 18975.0, 5184,
14, 129.0, 9121.0, 401408, 1.0, 8798.0, 262144, 255.0, 9247.0, 401408, -1712.0, 8941.0, 401408, -1840.0, 8763.0, 262144, 463.0, 9359.0, 401535,
15, 129.0, 18809.0, 663552, 1.0, 18538.0, 4608, 255.0, 18808.0, 5184, -1712.0, 18762.0, 663552, -479.0, -1.0, 4608, 18935.0, 18975.0, 5184,
16, 129.0, 9121.0, 401408, 1.0, 8798.0, 262144, 255.0, 9247.0, 401408, -1712.0, 8941.0, 401408, -1840.0, 8763.0, 262144, 463.0, 9359.0, 401535,
17, 129.0, 18809.0, 663552, 1.0, 18538.0, 4608, 255.0, 18808.0, 5184, -1712.0, 18762.0, 663552, -479.0, -1.0, 4608, 18935.0, 18975.0, 5184,
18, 129.0, 9121.0, 401408, 1.0, 8798.0, 262144, 255.0, 9247.0, 401408, -1712.0, 8941.0, 401408, -1840.0, 8763.0, 262144, 463.0, 9359.0, 401535,
19, 129.0, 18809.0, 663552, 1.0, 18538.0, 4608, 255.0, 18808.0, 5184, -1712.0, 18762.0, 663552, -479.0, -1.0, 4608, 18935.0, 18975.0, 5184,
20, 129.0, 9121.0, 401408, 1.0, 8798.0, 262144, 255.0, 9247.0, 401408, -1712.0, 8941.0, 401408, -1840.0, 8763.0, 262144, 463.0, 9359.0, 401535,
21, 129.0, 18809.0, 663552, 1.0, 18538.0, 4608, 255.0, 18808.0, 5184, -1712.0, 18762.0, 663552, -479.0, -1.0, 4608, 18935.0, 18975.0, 5184,
22, 129.0, 9121.0, 401408, 1.0, 8798.0, 262144, 255.0, 9247.0, 401408, -1712.0, 8941.0, 401408, -1840.0, 8763.0, 262144, 463.0, 9359.0, 401535,
23, 129.0, 15381.0, 225792, 1.0, 15213.0, 4608, 255.0, 15388.0, 1764, -1712.0, 15295.0, 204800, -479.0, -1.0, 4608, 15515.0, 15528.0, 1764,
24, 129.0, 13665.0, 200704, 1.0, 13489.0, 524288, 255.0, 13791.0, 200704, -1712.0, 12695.0, 200704, -1840.0, 13418.0, 524288, 1265.0, 13919.0, 200831,
25, 129.0, 28025.0, 82944, 1.0, 27889.0, 9216, 255.0, 28024.0, 648, -1712.0, 24879.0, 82944, -957.0, -1.0, 9216, 28151.0, 28156.0, 648,
26, 129.0, 27457.0, 401408, 1.0, 27281.0, 1048576, 255.0, 27583.0, 401408, -1712.0, 26521.0, 401408, -1840.0, 26836.0, 1048576, 1265.0, 27695.0, 401535,
