LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 34887, 0, 30.33794823286611, 100.0, 30.337078651685395,
1, 132649, 0, 2.5655112364209303, 3.117785290237467, 2.56549189596683,
2, 73695, 0, 34.043015129927404, 100.0, 34.04255319148937,
3, 62523, 0, 2.8213617388800922, 3.125, 2.8213166144200628,
4, 49391, 0, 50.79467919256545, 100.0, 50.79365079365079,
5, 111687, 0, 2.9372263557978995, 3.095278532608696, 2.9372000573024857,
6, 74479, 0, 67.3693255817076, 100.0, 67.36842105263156,
7, 30349, 0, 2.9061913077860884, 3.0625, 2.9060955518945635,
8, 37999, 0, 66.02279007342298, 98.0, 66.02105263157894,
9, 52051, 0, 2.92213406082496, 3.000710227272727, 2.9220779220779223,
10, 63599, 0, 78.89432223777104, 98.0, 78.8930817610063,
11, 16561, 0, 2.662882676166898, 2.734375, 2.6627218934911245,
12, 35615, 0, 70.44222939772568, 87.5, 70.44025157232706,
13, 23349, 0, 2.775279455222922, 2.8125, 2.7751605995717346,
14, 64287, 0, 78.04999455566444, 87.5, 78.04878048780488,
15, 23349, 0, 2.775279455222922, 2.8125, 2.7751605995717346,
16, 64287, 0, 78.04999455566444, 87.5, 78.04878048780488,
17, 23349, 0, 2.775279455222922, 2.8125, 2.7751605995717346,
18, 64287, 0, 78.04999455566444, 87.5, 78.04878048780488,
19, 23349, 0, 2.775279455222922, 2.8125, 2.7751605995717346,
20, 64287, 0, 78.04999455566444, 87.5, 78.04878048780488,
21, 23349, 0, 2.775279455222922, 2.8125, 2.7751605995717346,
22, 64287, 0, 78.04999455566444, 87.5, 78.04878048780488,
23, 9339, 0, 2.3610664953421137, 2.392578125, 2.360813704496788,
24, 36735, 0, 68.29454198992786, 76.5625, 68.29268292682926,
25, 9277, 0, 0.873127088498437, 0.87890625, 0.8730329812459583,
26, 69503, 0, 72.19256722731393, 76.5625, 72.19152854511971,
