config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
64_64_ws,35.43429061196477,9.359039039925543,36.137178753939395,29.737338574013286,9.750103219633782,40.301480230031245
