LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 36869, 0, 75.38090943611164, 76.5625, 74.99443455031167,
1, 27953, 0, 93.88616606446536, 100.0, 92.01640896181762,
2, 27953, 0, 93.88616606446536, 100.0, 92.01640896181762,
3, 27953, 0, 93.88616606446536, 100.0, 92.01640896181762,
4, 27953, 0, 93.88616606446536, 100.0, 92.01640896181762,
5, 17531, 0, 80.49740459757002, 100.0, 75.60270009643202,
6, 31175, 0, 78.06255012028869, 100.0, 72.76641550053822,
7, 2061, 0, 81.61086851043183, 100.0, 76.87385740402193,
8, 31175, 0, 78.06255012028869, 100.0, 72.76641550053822,
9, 31175, 0, 78.06255012028869, 100.0, 72.76641550053822,
10, 27791, 0, 50.77902918210932, 100.0, 43.652561247216035,
11, 48095, 0, 43.11466888449943, 100.0, 36.272040302267,
12, 3319, 0, 54.23320277191925, 100.0, 47.071129707112966,
13, 48095, 0, 43.11466888449943, 100.0, 36.272040302267,
14, 48095, 0, 43.11466888449943, 100.0, 36.272040302267,
15, 68831, 0, 20.502389911522425, 100.0, 16.225165562913908,
16, 123839, 0, 11.628000872100065, 100.0, 8.992805755395683,
17, 8127, 0, 25.19995078134613, 100.0, 20.189274447949526,
18, 123839, 0, 11.628000872100065, 100.0, 8.992805755395683,
19, 123839, 0, 11.628000872100065, 100.0, 8.992805755395683,
20, 24447, 0, 0.5113101812083283, 97.65625, 0.3844734251968504,
