LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 6.0, 49298.0, 338688, 33.0, 49356.0, 338688, 63.0, 49391.0, 401408, -915.0, 47132.0, 163312, -92.0, -1.0, 864, 1197.0, 49551.0, 401439,
1, 1.0, 323982.0, 3484800, 33.0, 324014.0, 109152, 63.0, 324016.0, 108900, -920.0, 322918.0, 1160787, -37.0, -1.0, 288, 27423.0, 324280.0, 108931,
2, 1.0, 61810.0, 401408, 33.0, 61905.0, 802816, 63.0, 61935.0, 802816, -920.0, 60999.0, 401408, -221.0, -1.0, 2048, 742.0, 61967.0, 802847,
3, 1.0, 166947.0, 1806336, 33.0, 167549.0, 56448, 63.0, 167579.0, 56448, -920.0, 165609.0, 1342192, -74.0, -1.0, 576, 27423.0, 167615.0, 56479,
4, 1.0, 43322.0, 200704, 33.0, 43481.0, 802816, 63.0, 43511.0, 802816, -920.0, 41758.0, 200704, -828.0, -1.0, 8192, 554.0, 43543.0, 802847,
5, 1.0, 314577.0, 3359232, 33.0, 314609.0, 105984, 63.0, 314611.0, 104976, -920.0, 311536.0, 1299377, -129.0, -1.0, 1152, 27423.0, 314752.0, 105007,
6, 1.0, 86834.0, 401408, 33.0, 86993.0, 1605632, 63.0, 87023.0, 1605632, -920.0, 85703.0, 401408, -888.0, 86733.0, 1605632, 554.0, 87087.0, 1605663,
7, 1.0, 84297.0, 903168, 33.0, 85469.0, 28800, 63.0, 85483.0, 28224, -920.0, 81048.0, 579571, -129.0, -1.0, 1152, 27423.0, 85517.0, 28255,
8, 1.0, 34682.0, 100352, 33.0, 34969.0, 819200, 63.0, 34983.0, 802816, -920.0, 31177.0, 100352, -888.0, 34942.0, 819200, 460.0, 35031.0, 802847,
9, 1.0, 150417.0, 1557504, 33.0, 150449.0, 50688, 63.0, 150451.0, 48672, -920.0, 143645.0, 759003, -240.0, -1.0, 2304, 27423.0, 150560.0, 48703,
10, 1.0, 69682.0, 200704, 33.0, 69969.0, 1638400, 63.0, 69983.0, 1605632, -920.0, 65822.0, 200704, -888.0, 69929.0, 1638400, 460.0, 70063.0, 1605663,
11, 1.0, 45537.0, 451584, 33.0, 47849.0, 16128, 63.0, 47851.0, 14112, -920.0, 40107.0, 423038, -240.0, -1.0, 2304, 27423.0, 48032.0, 14143,
12, 1.0, 33362.0, 50176, 33.0, 33905.0, 917504, 63.0, 33907.0, 802816, -920.0, 26694.0, 50176, -888.0, 33680.0, 917504, 366.0, 33967.0, 802847,
13, 1.0, 68337.0, 663552, 33.0, 68369.0, 23040, 63.0, 68383.0, 20736, -920.0, 67172.0, 641344, -479.0, -1.0, 4608, 27423.0, 68471.0, 20767,
14, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 1605632, -920.0, 53961.0, 100352, -888.0, 67694.0, 1835008, 366.0, 67935.0, 1605663,
15, 1.0, 68337.0, 663552, 33.0, 68369.0, 23040, 63.0, 68383.0, 20736, -920.0, 67172.0, 641344, -479.0, -1.0, 4608, 27423.0, 68471.0, 20767,
16, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 1605632, -920.0, 53961.0, 100352, -888.0, 67694.0, 1835008, 366.0, 67935.0, 1605663,
17, 1.0, 68337.0, 663552, 33.0, 68369.0, 23040, 63.0, 68383.0, 20736, -920.0, 67172.0, 641344, -479.0, -1.0, 4608, 27423.0, 68471.0, 20767,
18, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 1605632, -920.0, 53961.0, 100352, -888.0, 67694.0, 1835008, 366.0, 67935.0, 1605663,
19, 1.0, 68337.0, 663552, 33.0, 68369.0, 23040, 63.0, 68383.0, 20736, -920.0, 67172.0, 641344, -479.0, -1.0, 4608, 27423.0, 68471.0, 20767,
20, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 1605632, -920.0, 53961.0, 100352, -888.0, 67694.0, 1835008, 366.0, 67935.0, 1605663,
21, 1.0, 68337.0, 663552, 33.0, 68369.0, 23040, 63.0, 68383.0, 20736, -920.0, 67172.0, 641344, -479.0, -1.0, 4608, 27423.0, 68471.0, 20767,
22, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 1605632, -920.0, 53961.0, 100352, -888.0, 67694.0, 1835008, 366.0, 67935.0, 1605663,
23, 1.0, 27297.0, 225792, 33.0, 27329.0, 9216, 63.0, 27344.0, 7056, -920.0, 26430.0, 204800, -479.0, -1.0, 4608, 27359.0, 27579.0, 7056,
