LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 39839, 0, 4.360078613293506, 56.54335021972656, 3.3352759576612905,
1, 29879, 0, 5.489641554268885, 71.19140625, 4.199308755760369,
2, 29879, 0, 5.489641554268885, 71.19140625, 4.199308755760369,
3, 29879, 0, 5.489641554268885, 71.19140625, 4.199308755760369,
4, 29879, 0, 5.489641554268885, 71.19140625, 4.199308755760369,
5, 10727, 0, 8.22224293837979, 57.421875, 6.396866840731071,
6, 13409, 0, 11.343127750018644, 79.21875, 8.825065274151436,
7, 3575, 0, 2.9405594405594404, 20.5322265625, 2.287315056570931,
8, 13409, 0, 11.343127750018644, 79.21875, 8.825065274151436,
9, 13409, 0, 11.343127750018644, 79.21875, 8.825065274151436,
10, 5109, 0, 17.263652378156195, 68.90625, 13.813625685199687,
11, 9197, 0, 14.091551592910731, 56.25, 11.276429130775254,
12, 1021, 0, 11.018609206660138, 43.9453125, 8.809710258418168,
13, 9197, 0, 14.091551592910731, 56.25, 11.276429130775254,
14, 9197, 0, 14.091551592910731, 56.25, 11.276429130775254,
15, 11501, 0, 7.668898356664638, 19.140625, 6.392694063926941,
16, 23003, 0, 3.9125331478502803, 9.765625, 3.2615786040443573,
17, 1277, 0, 10.023492560689116, 25.0, 8.349641226353555,
18, 23003, 0, 3.9125331478502803, 9.765625, 3.2615786040443573,
19, 23003, 0, 3.9125331478502803, 9.765625, 3.2615786040443573,
20, 3531, 0, 0.2212546020957236, 0.390625, 0.19328302820385948,
