config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
256_256_is,34.253714688195515,54.585998068201356,25.667262009929978,24.713890123185234,46.16204260965282,46.961364082686245
