LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 17.0, 50330.0, 677376, 1.0, 37786.0, 864, 31.0, 50359.0, 802816, -1824.0, 49787.0, 500511, -111.0, -1.0, 864, 1190.0, 50999.0, 802831,
1, 17.0, 218613.0, 3484800, 1.0, 206498.0, 288, 31.0, 218612.0, 217800, -1824.0, 218156.0, 3484800, -37.0, -1.0, 288, 18509.0, 219568.0, 217815,
2, 17.0, 100705.0, 1605632, 1.0, 88146.0, 2048, 31.0, 100719.0, 1605632, -1824.0, 100396.0, 1605632, -221.0, -1.0, 2048, 1190.0, 100847.0, 1605647,
3, 17.0, 114480.0, 1806336, 1.0, 111386.0, 576, 31.0, 114536.0, 112896, -1824.0, 114467.0, 1784896, -74.0, -1.0, 576, 18693.0, 114695.0, 112911,
4, 17.0, 101809.0, 1605632, 1.0, 98658.0, 8192, 31.0, 101823.0, 1605632, -1824.0, 101500.0, 1605632, -847.0, -1.0, 8192, 1190.0, 101951.0, 1605647,
5, 17.0, 213249.0, 3359232, 1.0, 210318.0, 1152, 31.0, 213248.0, 209952, -1824.0, 212590.0, 3359232, -148.0, -1.0, 1152, 18739.0, 213713.0, 209967,
6, 17.0, 203633.0, 3211264, 1.0, 200482.0, 16384, 31.0, 203647.0, 3211264, -1824.0, 203022.0, 3211264, -1656.0, -1.0, 16384, 1190.0, 203903.0, 3211279,
7, 17.0, 59716.0, 903168, 1.0, 58946.0, 1152, 31.0, 59744.0, 56448, -1824.0, 58534.0, 881792, -148.0, -1.0, 1152, 19521.0, 59831.0, 56463,
8, 17.0, 106225.0, 1605632, 1.0, 105426.0, 32768, 31.0, 106239.0, 1605632, -1824.0, 105916.0, 1605632, -1840.0, 58944.0, 32768, 1236.0, 106367.0, 1605647,
9, 17.0, 103953.0, 1557504, 1.0, 103262.0, 2304, 31.0, 103952.0, 97344, -1824.0, 103156.0, 1557504, -258.0, -1.0, 2304, 19705.0, 104291.0, 97359,
10, 17.0, 212465.0, 3211264, 1.0, 211666.0, 65536, 31.0, 212479.0, 3211264, -1824.0, 211854.0, 3211264, -1840.0, 178460.0, 65536, 1236.0, 212735.0, 3211279,
11, 17.0, 34818.0, 451584, 1.0, 34622.0, 2304, 31.0, 34832.0, 28224, -1824.0, 34211.0, 430336, -258.0, -1.0, 2304, 22787.0, 35459.0, 28239,
12, 17.0, 123889.0, 1605632, 1.0, 123678.0, 131072, 31.0, 123903.0, 1605632, -1824.0, 123534.0, 1605632, -1840.0, 121728.0, 131072, 1420.0, 124031.0, 1605647,
13, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -1824.0, 54626.0, 663552, -479.0, -1.0, 4608, 24351.0, 55007.0, 41487,
14, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -1824.0, 247044.0, 3211264, -1840.0, 243456.0, 262144, 1420.0, 248063.0, 3211279,
15, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -1824.0, 54626.0, 663552, -479.0, -1.0, 4608, 24351.0, 55007.0, 41487,
16, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -1824.0, 247044.0, 3211264, -1840.0, 243456.0, 262144, 1420.0, 248063.0, 3211279,
17, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -1824.0, 54626.0, 663552, -479.0, -1.0, 4608, 24351.0, 55007.0, 41487,
18, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -1824.0, 247044.0, 3211264, -1840.0, 243456.0, 262144, 1420.0, 248063.0, 3211279,
19, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -1824.0, 54626.0, 663552, -479.0, -1.0, 4608, 24351.0, 55007.0, 41487,
20, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -1824.0, 247044.0, 3211264, -1840.0, 243456.0, 262144, 1420.0, 248063.0, 3211279,
21, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -1824.0, 54626.0, 663552, -479.0, -1.0, 4608, 24351.0, 55007.0, 41487,
22, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -1824.0, 247044.0, 3211264, -1840.0, 243456.0, 262144, 1420.0, 248063.0, 3211279,
23, 17.0, 27337.0, 225792, 1.0, 27281.0, 4608, 31.0, 27344.0, 14112, -1824.0, 26943.0, 204800, -479.0, -1.0, 4608, 27359.0, 28240.0, 14112,
24, 17.0, 194545.0, 1605632, 1.0, 194481.0, 524288, 31.0, 194559.0, 1605632, -1824.0, 193960.0, 1605632, -1840.0, 191148.0, 524288, 2248.0, 194687.0, 1605647,
25, 17.0, 31665.0, 82944, 1.0, 31641.0, 9216, 31.0, 31664.0, 5184, -1824.0, 28127.0, 82944, -957.0, -1.0, 9216, 31679.0, 32002.0, 5184,
26, 17.0, 389105.0, 3211264, 1.0, 389041.0, 1048576, 31.0, 389119.0, 3211264, -1824.0, 387942.0, 3211264, -1840.0, 382296.0, 1048576, 2248.0, 389375.0, 3211279,
