LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 12733, 0, 20.78064870808136, 21.09375, 20.676721106509337,
1, 61449, 0, 1.3845322950739638, 1.40625, 1.3774487978628671,
2, 12733, 0, 49.25783397471138, 50.0, 49.011487067281394,
3, 29933, 0, 1.4732903484448603, 1.5625, 1.4458542342874006,
4, 6651, 0, 94.3016087806345, 100.0, 92.53467099439364,
5, 55907, 0, 1.4669451052640994, 1.5625, 1.4377563900284003,
6, 13303, 0, 94.29452003307524, 100.0, 92.53467099439364,
7, 17531, 0, 1.2577719468370316, 1.5625, 1.1812921890067503,
8, 7791, 0, 80.50314465408805, 100.0, 75.60270009643202,
9, 31175, 0, 1.2197273456295108, 1.5625, 1.1369752421959096,
10, 15583, 0, 80.49797856638645, 100.0, 75.60270009643202,
11, 13895, 0, 0.7934508816120907, 1.5625, 0.6820712694877505,
12, 12351, 0, 50.781313253987534, 100.0, 43.652561247216035,
13, 24047, 0, 0.6736807086123009, 1.5625, 0.5667506297229219,
14, 24703, 0, 50.77925758005101, 100.0, 43.652561247216035,
15, 24047, 0, 0.6736807086123009, 1.5625, 0.5667506297229219,
16, 24703, 0, 50.77925758005101, 100.0, 43.652561247216035,
17, 24047, 0, 0.6736807086123009, 1.5625, 0.5667506297229219,
18, 24703, 0, 50.77925758005101, 100.0, 43.652561247216035,
19, 24047, 0, 0.6736807086123009, 1.5625, 0.5667506297229219,
20, 24703, 0, 50.77925758005101, 100.0, 43.652561247216035,
21, 24047, 0, 0.6736807086123009, 1.5625, 0.5667506297229219,
22, 24703, 0, 50.77925758005101, 100.0, 43.652561247216035,
23, 17207, 0, 0.32036380542802345, 1.5625, 0.2535182119205298,
24, 30591, 0, 20.502762250335067, 100.0, 16.225165562913908,
25, 28655, 0, 0.07066829523643343, 1.5625, 0.05367366412213741,
26, 61183, 0, 20.502427144795124, 100.0, 16.225165562913908,
