config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
64_64_ws,35.85965042337262,4.109236346898925,20.256297125830013,31.707011946300153,9.511946563255915,42.006554153109256
