config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
12_12_ws,9.840047512546235,0.31050939110589537,5.634327223473561,9.682736155046442,5.952410675231727,7.242449599660232
