LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 13.0, 113069.0, 1016064, 1.0, 100636.0, 864, 23.0, 113197.0, 1204224, -1828.0, 107946.0, 898431, -111.0, -1.0, 864, 1564.0, 113713.0, 1204235,
1, 13.0, 291205.0, 3484800, 1.0, 279094.0, 288, 23.0, 291204.0, 290400, -1828.0, 290600.0, 3484800, -37.0, -1.0, 288, 18489.0, 292375.0, 290411,
2, 13.0, 226389.0, 2408448, 1.0, 213838.0, 2048, 23.0, 226395.0, 2408448, -1828.0, 224330.0, 2408448, -221.0, -1.0, 2048, 1564.0, 227427.0, 2408459,
3, 13.0, 152092.0, 1806336, 1.0, 149002.0, 576, 23.0, 152148.0, 150528, -1828.0, 152079.0, 1784896, -74.0, -1.0, 576, 18625.0, 152415.0, 150539,
4, 13.0, 209201.0, 2207744, 1.0, 206062.0, 8192, 23.0, 209215.0, 2408448, -1828.0, 205567.0, 2207744, -847.0, -1.0, 8192, 1564.0, 210243.0, 2408459,
5, 13.0, 283189.0, 3359232, 1.0, 280262.0, 1152, 23.0, 283188.0, 279936, -1828.0, 282315.0, 3359232, -148.0, -1.0, 1152, 18659.0, 283487.0, 279947,
6, 13.0, 383555.0, 4415488, 1.0, 380412.0, 16384, 23.0, 383565.0, 4415488, -1828.0, 381316.0, 4415488, -1656.0, -1.0, 16384, 1564.0, 384423.0, 4415499,
7, 13.0, 78488.0, 903168, 1.0, 77722.0, 1152, 23.0, 78516.0, 75264, -1828.0, 76953.0, 881792, -148.0, -1.0, 1152, 19237.0, 78655.0, 75275,
8, 13.0, 197941.0, 2207744, 1.0, 197150.0, 32768, 23.0, 197947.0, 2207744, -1828.0, 196099.0, 2207744, -1840.0, 107168.0, 32768, 1598.0, 199150.0, 2207755,
9, 13.0, 136309.0, 1557504, 1.0, 135622.0, 2304, 23.0, 136308.0, 129792, -1828.0, 135278.0, 1557504, -258.0, -1.0, 2304, 19373.0, 136383.0, 129803,
10, 13.0, 395893.0, 4415488, 1.0, 395106.0, 65536, 23.0, 395903.0, 4415488, -1828.0, 393815.0, 4415488, -1840.0, 322300.0, 65536, 1598.0, 396765.0, 4415499,
11, 13.0, 44134.0, 451584, 1.0, 43942.0, 2304, 23.0, 44148.0, 37632, -1828.0, 43345.0, 430336, -258.0, -1.0, 2304, 21651.0, 44223.0, 37643,
12, 13.0, 217561.0, 2157568, 1.0, 217362.0, 131072, 23.0, 217575.0, 2207744, -1828.0, 216968.0, 2157568, -1840.0, 211840.0, 131072, 1802.0, 218774.0, 2207755,
13, 13.0, 68341.0, 663552, 1.0, 68186.0, 4608, 23.0, 68340.0, 55296, -1828.0, 68240.0, 663552, -479.0, -1.0, 4608, 22807.0, 69887.0, 55307,
14, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -1828.0, 424258.0, 4315136, -1840.0, 414467.0, 262144, 1802.0, 425440.0, 4315147,
15, 13.0, 68341.0, 663552, 1.0, 68186.0, 4608, 23.0, 68340.0, 55296, -1828.0, 68240.0, 663552, -479.0, -1.0, 4608, 22807.0, 69887.0, 55307,
16, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -1828.0, 424258.0, 4315136, -1840.0, 414467.0, 262144, 1802.0, 425440.0, 4315147,
17, 13.0, 68341.0, 663552, 1.0, 68186.0, 4608, 23.0, 68340.0, 55296, -1828.0, 68240.0, 663552, -479.0, -1.0, 4608, 22807.0, 69887.0, 55307,
18, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -1828.0, 424258.0, 4315136, -1840.0, 414467.0, 262144, 1802.0, 425440.0, 4315147,
19, 13.0, 68341.0, 663552, 1.0, 68186.0, 4608, 23.0, 68340.0, 55296, -1828.0, 68240.0, 663552, -479.0, -1.0, 4608, 22807.0, 69887.0, 55307,
20, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -1828.0, 424258.0, 4315136, -1840.0, 414467.0, 262144, 1802.0, 425440.0, 4315147,
21, 13.0, 68341.0, 663552, 1.0, 68186.0, 4608, 23.0, 68340.0, 55296, -1828.0, 68240.0, 663552, -479.0, -1.0, 4608, 22807.0, 69887.0, 55307,
22, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -1828.0, 424258.0, 4315136, -1840.0, 414467.0, 262144, 1802.0, 425440.0, 4315147,
23, 13.0, 31853.0, 225792, 1.0, 31801.0, 4608, 23.0, 31860.0, 18816, -1828.0, 31410.0, 204800, -479.0, -1.0, 4608, 31239.0, 31903.0, 18827,
24, 13.0, 306919.0, 2157568, 1.0, 306863.0, 524288, 23.0, 306925.0, 2157568, -1828.0, 306232.0, 2157568, -1840.0, 299221.0, 524288, 2618.0, 307019.0, 2157579,
25, 13.0, 33013.0, 82944, 1.0, 32993.0, 9216, 23.0, 33012.0, 6912, -1828.0, 29305.0, 82944, -957.0, -1.0, 9216, 33023.0, 33598.0, 6912,
26, 13.0, 613849.0, 4315136, 1.0, 613797.0, 1048576, 23.0, 613859.0, 4315136, -1828.0, 612481.0, 4315136, -1840.0, 598441.0, 1048576, 2618.0, 614038.0, 4315147,
