LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 33.0, 121785.0, 3557400, 1.0, 109778.0, 9408, 63.0, 121939.0, 3872000, -1808.0, 120497.0, 1332632, -957.0, -1.0, 9408, 654.0, 121979.0, 3872031,
1, 33.0, 108329.0, 3359232, 1.0, 105382.0, 36864, 63.0, 108359.0, 3359232, -1808.0, 107988.0, 3359232, -1840.0, 105380.0, 36864, 654.0, 108503.0, 3359263,
2, 33.0, 108329.0, 3359232, 1.0, 105382.0, 36864, 63.0, 108359.0, 3359232, -1808.0, 107988.0, 3359232, -1840.0, 105380.0, 36864, 654.0, 108503.0, 3359263,
3, 33.0, 108329.0, 3359232, 1.0, 105382.0, 36864, 63.0, 108359.0, 3359232, -1808.0, 107988.0, 3359232, -1840.0, 105380.0, 36864, 654.0, 108503.0, 3359263,
4, 33.0, 108329.0, 3359232, 1.0, 105382.0, 36864, 63.0, 108359.0, 3359232, -1808.0, 107988.0, 3359232, -1840.0, 105380.0, 36864, 654.0, 108503.0, 3359263,
5, 33.0, 63156.0, 1806336, 1.0, 62370.0, 73728, 63.0, 63215.0, 1806336, -1808.0, 62636.0, 1763584, -1840.0, 62366.0, 73728, 654.0, 63791.0, 1806367,
6, 33.0, 110849.0, 3115008, 1.0, 110142.0, 147456, 63.0, 110879.0, 3115008, -1808.0, 110665.0, 3115008, -1840.0, 110134.0, 147456, 654.0, 111455.0, 3115039,
7, 33.0, 7419.0, 215296, 1.0, 6577.0, 8192, 63.0, 7479.0, 215296, -1808.0, 6864.0, 200704, -847.0, -1.0, 8192, 654.0, 7871.0, 215327,
8, 33.0, 110849.0, 3115008, 1.0, 110142.0, 147456, 63.0, 110879.0, 3115008, -1808.0, 110665.0, 3115008, -1840.0, 110134.0, 147456, 654.0, 111455.0, 3115039,
9, 33.0, 110849.0, 3115008, 1.0, 110142.0, 147456, 63.0, 110879.0, 3115008, -1808.0, 110665.0, 3115008, -1840.0, 110134.0, 147456, 654.0, 111455.0, 3115039,
10, 33.0, 83474.0, 1806336, 1.0, 83262.0, 294912, 63.0, 83519.0, 1806336, -1808.0, 83010.0, 1721344, -1840.0, 83246.0, 294912, 842.0, 84095.0, 1806367,
11, 33.0, 137057.0, 2654208, 1.0, 136882.0, 589824, 63.0, 137087.0, 2654208, -1808.0, 136819.0, 2654208, -1840.0, 136644.0, 589824, 1015.0, 137663.0, 2654239,
12, 33.0, 10161.0, 230400, 1.0, 9921.0, 32768, 63.0, 10207.0, 230400, -1808.0, 9369.0, 200704, -1840.0, 5454.0, 32768, 842.0, 10495.0, 230431,
13, 33.0, 137057.0, 2654208, 1.0, 136882.0, 589824, 63.0, 137087.0, 2654208, -1808.0, 136819.0, 2654208, -1840.0, 136644.0, 589824, 1015.0, 137663.0, 2654239,
14, 33.0, 137057.0, 2654208, 1.0, 136882.0, 589824, 63.0, 137087.0, 2654208, -1808.0, 136819.0, 2654208, -1840.0, 136644.0, 589824, 1015.0, 137663.0, 2654239,
15, 33.0, 164697.0, 1806336, 1.0, 164625.0, 1179648, 63.0, 164735.0, 1806336, -1808.0, 163363.0, 1520384, -1840.0, 164339.0, 1179648, 1688.0, 165311.0, 1806367,
16, 33.0, 274145.0, 1843200, 1.0, 274089.0, 2359296, 63.0, 274175.0, 1843200, -1808.0, 268901.0, 882085, -1840.0, 273613.0, 2359296, 2807.0, 274751.0, 1843231,
17, 33.0, 20184.0, 262144, 1.0, 20098.0, 131072, 63.0, 20223.0, 262144, -1288.0, -1.0, 12544, -1840.0, 19775.0, 131072, 1485.0, 20351.0, 262175,
18, 33.0, 274145.0, 1843200, 1.0, 274089.0, 2359296, 63.0, 274175.0, 1843200, -1808.0, 268901.0, 882085, -1840.0, 273613.0, 2359296, 2807.0, 274751.0, 1843231,
19, 33.0, 274145.0, 1843200, 1.0, 274089.0, 2359296, 63.0, 274175.0, 1843200, -1808.0, 268901.0, 882085, -1840.0, 273613.0, 2359296, 2807.0, 274751.0, 1843231,
20, 33.0, 48609.0, 16384, 1.0, 48577.0, 512000, 63.0, 48615.0, 16000, -74.0, -1.0, 512, -1840.0, 46080.0, 512000, 48639.0, 49138.0, 16000,
