LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 832386.0, 1778700, 17.0, 832672.0, 7121856, 31.0, 832687.0, 7744000, -1840.0, 762082.0, 180672, -957.0, -1.0, 9408, 2011.0, 832859.0, 7744015,
1, 1.0, 724586.0, 1679616, 17.0, 724665.0, 6746112, 31.0, 724667.0, 6718464, -1840.0, 695863.0, 308224, -1824.0, 723420.0, 6746112, 2011.0, 725255.0, 6718479,
2, 1.0, 724586.0, 1679616, 17.0, 724665.0, 6746112, 31.0, 724667.0, 6718464, -1840.0, 695863.0, 308224, -1824.0, 723420.0, 6746112, 2011.0, 725255.0, 6718479,
3, 1.0, 724586.0, 1679616, 17.0, 724665.0, 6746112, 31.0, 724667.0, 6718464, -1840.0, 695863.0, 308224, -1824.0, 723420.0, 6746112, 2011.0, 725255.0, 6718479,
4, 1.0, 724586.0, 1679616, 17.0, 724665.0, 6746112, 31.0, 724667.0, 6718464, -1840.0, 695863.0, 308224, -1824.0, 723420.0, 6746112, 2011.0, 725255.0, 6718479,
5, 1.0, 304690.0, 451584, 17.0, 306921.0, 3612672, 31.0, 306935.0, 3612672, -1840.0, 299636.0, 224896, -1824.0, 306384.0, 3612672, 1597.0, 308087.0, 3612687,
6, 1.0, 538546.0, 778752, 17.0, 538689.0, 6340608, 31.0, 538691.0, 6230016, -1840.0, 500614.0, 159488, -1824.0, 537764.0, 6340608, 1597.0, 539855.0, 6230031,
7, 1.0, 35338.0, 53824, 17.0, 36873.0, 434176, 31.0, 36880.0, 430592, -1840.0, 25764.0, 50176, -847.0, -1.0, 8192, 1597.0, 37303.0, 430607,
8, 1.0, 538546.0, 778752, 17.0, 538689.0, 6340608, 31.0, 538691.0, 6230016, -1840.0, 500614.0, 159488, -1824.0, 537764.0, 6340608, 1597.0, 539855.0, 6230031,
9, 1.0, 538546.0, 778752, 17.0, 538689.0, 6340608, 31.0, 538691.0, 6230016, -1840.0, 500614.0, 159488, -1824.0, 537764.0, 6340608, 1597.0, 539855.0, 6230031,
10, 1.0, 275138.0, 225792, 17.0, 282657.0, 3833856, 31.0, 282659.0, 3612672, -1840.0, 270897.0, 111223, -1824.0, 282188.0, 3833856, 1374.0, 283823.0, 3612687,
11, 1.0, 391106.0, 331776, 17.0, 391377.0, 5308416, 31.0, 391391.0, 5308416, -1840.0, 377508.0, 60240, -1824.0, 390702.0, 5308416, 1374.0, 392543.0, 5308431,
12, 1.0, 33538.0, 28800, 17.0, 36225.0, 491520, 31.0, 36224.0, 460800, -1840.0, 22963.0, 25088, -1824.0, 35260.0, 491520, 1374.0, 37391.0, 460815,
13, 1.0, 391106.0, 331776, 17.0, 391377.0, 5308416, 31.0, 391391.0, 5308416, -1840.0, 377508.0, 60240, -1824.0, 390702.0, 5308416, 1374.0, 392543.0, 5308431,
14, 1.0, 391106.0, 331776, 17.0, 391377.0, 5308416, 31.0, 391391.0, 5308416, -1840.0, 377508.0, 60240, -1824.0, 390702.0, 5308416, 1374.0, 392543.0, 5308431,
15, 1.0, 285154.0, 112896, 17.0, 321393.0, 4718592, 31.0, 321392.0, 3612672, -1840.0, 176898.0, 70556, -1824.0, 320835.0, 4718592, 1282.0, 322559.0, 3612687,
16, 1.0, 320866.0, 115200, 17.0, 321393.0, 4718592, 31.0, 321400.0, 3686400, -1840.0, 141748.0, 34800, -1824.0, 320835.0, 4718592, 1282.0, 322559.0, 3686415,
17, 1.0, 35170.0, 16384, 17.0, 35697.0, 524288, 31.0, 35711.0, 524288, -1288.0, -1.0, 12544, -1824.0, 35076.0, 524288, 1282.0, 36223.0, 524303,
18, 1.0, 320866.0, 115200, 17.0, 321393.0, 4718592, 31.0, 321400.0, 3686400, -1840.0, 141748.0, 34800, -1824.0, 320835.0, 4718592, 1282.0, 322559.0, 3686415,
19, 1.0, 320866.0, 115200, 17.0, 321393.0, 4718592, 31.0, 321400.0, 3686400, -1840.0, 141748.0, 34800, -1824.0, 320835.0, 4718592, 1282.0, 322559.0, 3686415,
20, 1.0, 32442.0, 512, 17.0, 33457.0, 512000, 31.0, 33456.0, 32000, -74.0, -1.0, 512, -1824.0, 32500.0, 512000, 19291.0, 34319.0, 32015,
