LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 832699, 0, 53.40164933547416, 91.7839745706737, 46.993394980184945,
1, 724679, 0, 57.94344806459136, 99.59016393442623, 50.99016393442623,
2, 724679, 0, 57.94344806459136, 99.59016393442623, 50.99016393442623,
3, 724679, 0, 57.94344806459136, 99.59016393442623, 50.99016393442623,
4, 724679, 0, 57.94344806459136, 99.59016393442623, 50.99016393442623,
5, 306935, 0, 73.56345806115301, 100.0, 67.72486772486772,
6, 538703, 0, 72.28027317464354, 98.25581395348837, 66.54362003199212,
7, 36887, 0, 72.95795266625099, 99.1745283018868, 67.16581810921433,
8, 538703, 0, 72.28027317464354, 98.25581395348837, 66.54362003199212,
9, 538703, 0, 72.28027317464354, 98.25581395348837, 66.54362003199212,
10, 282671, 0, 79.87802073788963, 94.23076923076923, 76.0980344576559,
11, 391391, 0, 84.76842850244385, 100.0, 80.75709779179809,
12, 36239, 0, 79.47239162228539, 93.75, 75.70977917981074,
13, 391391, 0, 84.76842850244385, 100.0, 80.75709779179809,
14, 391391, 0, 84.76842850244385, 100.0, 80.75709779179809,
15, 321407, 0, 70.25111463035964, 76.5625, 68.41186736474695,
16, 321407, 0, 71.68481084730576, 78.125, 69.80802792321117,
17, 35711, 0, 91.75884181344684, 100.0, 89.3542757417103,
18, 321407, 0, 71.68481084730576, 78.125, 69.80802792321117,
19, 321407, 0, 71.68481084730576, 78.125, 69.80802792321117,
20, 33471, 0, 5.975321920468465, 6.25, 5.89066918001885,
