config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
16_16_is,1.1767351436428743,12.436080088029076,11.047281336823348,1.1997605007452143,12.315618345945035,11.149858974776674
