LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 26312, 0, 0.6285155062328975, 12.5, 0.6284916201117319,
1, 38303, 0, 0.13882418642142913, 0.38464864095052087, 0.13882056214755636,
2, 26557, 0, 1.476070339270249, 25.0, 1.4760147601476015,
3, 14117, 0, 0.19524332365233407, 0.3680889423076923, 0.1952294942626434,
4, 7461, 0, 5.253987401152661, 47.11538461538461, 5.253283302063791,
5, 19943, 0, 0.2570215739858597, 0.37078857421875, 0.2570086868231047,
6, 8293, 0, 9.453756179910767, 47.11538461538461, 9.452616349168073,
7, 6647, 0, 0.207330374605085, 0.299072265625, 0.20729918772563177,
8, 2551, 0, 15.366522932183457, 76.5625, 15.360501567398119,
9, 8441, 0, 0.28154987560715555, 0.34383138020833337, 0.2815165245202559,
10, 3063, 0, 25.595821090434214, 76.5625, 25.587467362924283,
11, 2813, 0, 0.24495645218627798, 0.299072265625, 0.24486940298507465,
12, 1531, 0, 25.604180274330503, 76.5625, 25.587467362924283,
13, 5117, 0, 0.19786984561266366, 0.2197265625, 0.19783118405627195,
14, 2043, 0, 38.37493881546745, 76.5625, 38.35616438356164,
15, 5117, 0, 0.19786984561266366, 0.2197265625, 0.19783118405627195,
16, 2043, 0, 38.37493881546745, 76.5625, 38.35616438356164,
17, 5117, 0, 0.19786984561266366, 0.2197265625, 0.19783118405627195,
18, 2043, 0, 38.37493881546745, 76.5625, 38.35616438356164,
19, 5117, 0, 0.19786984561266366, 0.2197265625, 0.19783118405627195,
20, 2043, 0, 38.37493881546745, 76.5625, 38.35616438356164,
21, 5117, 0, 0.19786984561266366, 0.2197265625, 0.19783118405627195,
22, 2043, 0, 38.37493881546745, 76.5625, 38.35616438356164,
23, 5117, 0, 0.06733071135430917, 0.07476806640625, 0.06731755568581477,
24, 4087, 0, 9.591387325666748, 19.140625, 9.58904109589041,
25, 9725, 0, 0.01301413881748072, 0.01373291015625, 0.013012800740283775,
26, 6135, 0, 12.779136104319479, 19.140625, 12.777053455019557,
