LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 33.0, 12592.0, 338688, 6.0, 32.0, 864, 63.0, 12637.0, 401408, -1808.0, 11914.0, 155257, -111.0, -1.0, 864, 654.0, 13085.0, 401439,
1, 33.0, 109715.0, 3484800, 1.0, 97584.0, 288, 63.0, 109714.0, 108900, -1808.0, 109475.0, 3484800, -37.0, -1.0, 288, 18589.0, 110269.0, 108931,
2, 33.0, 25245.0, 802816, 1.0, 12670.0, 2048, 63.0, 25275.0, 802816, -1808.0, 24867.0, 802816, -221.0, -1.0, 2048, 654.0, 25595.0, 802847,
3, 33.0, 58052.0, 1806336, 1.0, 54942.0, 576, 63.0, 58108.0, 56448, -1808.0, 58039.0, 1784896, -74.0, -1.0, 576, 18965.0, 58175.0, 56479,
4, 33.0, 25809.0, 802816, 1.0, 22642.0, 8192, 63.0, 25839.0, 802816, -1808.0, 25431.0, 802816, -847.0, -1.0, 8192, 654.0, 26159.0, 802847,
5, 33.0, 108329.0, 3359232, 1.0, 105382.0, 1152, 63.0, 108328.0, 104976, -1808.0, 107988.0, 3359232, -148.0, -1.0, 1152, 19059.0, 108760.0, 105007,
6, 33.0, 51649.0, 1605632, 1.0, 48482.0, 16384, 63.0, 51679.0, 1605632, -1808.0, 51483.0, 1605632, -1656.0, -1.0, 16384, 654.0, 51743.0, 1605663,
7, 33.0, 31548.0, 903168, 1.0, 30762.0, 1152, 63.0, 31576.0, 28224, -1808.0, 30983.0, 881792, -148.0, -1.0, 1152, 20657.0, 31913.0, 28255,
8, 33.0, 28065.0, 802816, 1.0, 27250.0, 32768, 63.0, 28095.0, 802816, -1808.0, 27687.0, 802816, -1840.0, 14957.0, 32768, 654.0, 28415.0, 802847,
9, 33.0, 55409.0, 1557504, 1.0, 54702.0, 2304, 63.0, 55408.0, 48672, -1808.0, 55022.0, 1557504, -258.0, -1.0, 2304, 21033.0, 55808.0, 48703,
10, 33.0, 56161.0, 1605632, 1.0, 55346.0, 65536, 63.0, 56191.0, 1605632, -1808.0, 55995.0, 1605632, -1840.0, 46563.0, 65536, 654.0, 56255.0, 1605663,
11, 33.0, 20834.0, 451584, 1.0, 20622.0, 2304, 63.0, 20848.0, 14112, -1808.0, 20471.0, 430336, -258.0, -1.0, 2304, 20879.0, 21319.0, 14112,
12, 33.0, 37089.0, 802816, 1.0, 36862.0, 131072, 63.0, 37119.0, 802816, -1808.0, 36617.0, 802816, -1840.0, 36275.0, 131072, 842.0, 37439.0, 802847,
13, 33.0, 34241.0, 663552, 1.0, 34066.0, 4608, 63.0, 34240.0, 20736, -1808.0, 34190.0, 663552, -479.0, -1.0, 4608, 30527.0, 34343.0, 20767,
14, 33.0, 74209.0, 1605632, 1.0, 73982.0, 262144, 63.0, 74239.0, 1605632, -1808.0, 74043.0, 1605632, -1840.0, 72808.0, 262144, 842.0, 74303.0, 1605663,
15, 33.0, 34241.0, 663552, 1.0, 34066.0, 4608, 63.0, 34240.0, 20736, -1808.0, 34190.0, 663552, -479.0, -1.0, 4608, 30527.0, 34343.0, 20767,
16, 33.0, 74209.0, 1605632, 1.0, 73982.0, 262144, 63.0, 74239.0, 1605632, -1808.0, 74043.0, 1605632, -1840.0, 72808.0, 262144, 842.0, 74303.0, 1605663,
17, 33.0, 34241.0, 663552, 1.0, 34066.0, 4608, 63.0, 34240.0, 20736, -1808.0, 34190.0, 663552, -479.0, -1.0, 4608, 30527.0, 34343.0, 20767,
18, 33.0, 74209.0, 1605632, 1.0, 73982.0, 262144, 63.0, 74239.0, 1605632, -1808.0, 74043.0, 1605632, -1840.0, 72808.0, 262144, 842.0, 74303.0, 1605663,
19, 33.0, 34241.0, 663552, 1.0, 34066.0, 4608, 63.0, 34240.0, 20736, -1808.0, 34190.0, 663552, -479.0, -1.0, 4608, 30527.0, 34343.0, 20767,
20, 33.0, 74209.0, 1605632, 1.0, 73982.0, 262144, 63.0, 74239.0, 1605632, -1808.0, 74043.0, 1605632, -1840.0, 72808.0, 262144, 842.0, 74303.0, 1605663,
21, 33.0, 34241.0, 663552, 1.0, 34066.0, 4608, 63.0, 34240.0, 20736, -1808.0, 34190.0, 663552, -479.0, -1.0, 4608, 30527.0, 34343.0, 20767,
22, 33.0, 74209.0, 1605632, 1.0, 73982.0, 262144, 63.0, 74239.0, 1605632, -1808.0, 74043.0, 1605632, -1840.0, 72808.0, 262144, 842.0, 74303.0, 1605663,
23, 33.0, 20553.0, 225792, 1.0, 20481.0, 4608, 63.0, 20560.0, 7056, -1808.0, 20253.0, 204800, -479.0, -1.0, 4608, 20591.0, 20811.0, 7056,
24, 33.0, 73185.0, 802816, 1.0, 73105.0, 524288, 63.0, 73215.0, 802816, -1808.0, 72149.0, 802816, -1840.0, 71933.0, 524288, 1688.0, 73535.0, 802847,
25, 33.0, 29633.0, 82944, 1.0, 29593.0, 9216, 63.0, 29632.0, 2592, -1808.0, 26319.0, 82944, -957.0, -1.0, 9216, 29663.0, 29743.0, 2592,
26, 33.0, 146401.0, 1605632, 1.0, 146321.0, 1048576, 63.0, 146431.0, 1605632, -1808.0, 145957.0, 1605632, -1840.0, 143866.0, 1048576, 1688.0, 146495.0, 1605663,
