config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
32_32_ws,22.67570261292072,1.4830651908530277,12.716614751969697,21.26654568569,7.095081422992649,17.389116610274115
