LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 251034, 0, 2.083059466048424, 2.083333333333333, 2.0829598957959896,
1, 189104, 0, 22.21035338579124, 22.22222222222222, 22.206360787714086,
2, 1476911, 0, 8.328734771424953, 8.333333333333332, 8.327240626709342,
3, 8861471, 0, 88.8397874348401, 88.88888888888889, 88.82390001823298,
4, 4509791, 0, 88.69590630696634, 88.88888888888889, 88.63362405162022,
5, 8006063, 0, 96.75227387044043, 96.96969696969697, 96.68212372838707,
6, 1455647, 0, 8.314653209191514, 8.333333333333332, 8.308620007908264,
7, 1894738, 0, 93.8271031550419, 94.03122130394857, 93.7611890793999,
8, 372287, 0, 8.260293805585476, 8.333333333333332, 8.236907516928088,
9, 8190335, 0, 96.11953601409466, 96.96969696969697, 95.84765110607229,
10, 744575, 0, 8.260282711614009, 8.333333333333332, 8.236907516928088,
11, 744575, 0, 8.260282711614009, 8.333333333333332, 8.236907516928088,
12, 24705, 0, 7.8364703501315525, 8.08080808080808, 7.760141093474428,
13, 1000867, 0, 93.1260153002902, 96.2179938924125, 92.16765738618372,
14, 45493, 0, 8.003184861163012, 8.268733850129198, 7.920658056625163,
15, 358655, 0, 8.030000975868175, 8.333333333333332, 7.936507936507936,
16, 1956241, 0, 95.29169008885465, 98.45562165735232, 94.31109127888567,
17, 45493, 0, 8.003184861163012, 8.268733850129198, 7.920658056625163,
18, 45493, 0, 8.003184861163012, 8.268733850129198, 7.920658056625163,
19, 1956241, 0, 95.29169008885465, 98.45562165735232, 94.31109127888567,
20, 358655, 0, 8.030000975868175, 8.333333333333332, 7.936507936507936,
21, 45493, 0, 8.003184861163012, 8.268733850129198, 7.920658056625163,
22, 358655, 0, 8.030000975868175, 8.333333333333332, 7.936507936507936,
23, 1956241, 0, 95.29169008885465, 98.45562165735232, 94.31109127888567,
24, 111359, 0, 7.356387898598228, 8.333333333333332, 7.087486157253599,
25, 1072419, 0, 86.91262981684916, 98.45562165735232, 83.73634267203387,
26, 75263, 0, 5.442249179543733, 8.333333333333332, 4.892966360856269,
27, 176639, 0, 7.101489478540979, 8.333333333333332, 6.77731673582296,
28, 38399, 0, 2.666736112919607, 8.333333333333332, 2.185792349726776,
