LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 503252, 0, 0.002283133289173155, 0.3904150166642775, 0.0022831287524226755,
1, 126710, 0, 0.07283294222535712, 12.454334830465587, 0.07283236742962332,
2, 192317, 0, 0.1405394478907221, 0.38940936203319504, 0.1405387171247621,
3, 192317, 0, 8.994524665006214, 24.922199170124482, 8.994477895984774,
4, 67331, 0, 13.053515468357814, 24.610950100806452, 13.053321600427731,
5, 65159, 0, 26.120911923141854, 49.248046875, 26.120511049723756,
6, 99719, 0, 0.2666888487901002, 0.3847503662109375, 0.2666861744133574,
7, 39555, 0, 9.875489824295284, 49.221900201612904, 9.875240165840832,
8, 26591, 0, 0.2541097081719379, 0.3665924072265625, 0.254100152301444,
9, 26591, 0, 65.0520852920161, 93.84765625, 65.04963898916967,
10, 45023, 0, 0.3001590853563734, 0.3665924072265625, 0.3001524187100213,
11, 45023, 0, 0.3001590853563734, 0.3665924072265625, 0.3001524187100213,
12, 3829, 0, 0.11109705536693654, 0.33233642578125, 0.11106804830287208,
13, 6127, 0, 33.42582014036233, 100.0, 33.420365535248045,
14, 4087, 0, 0.19574259848299486, 0.390625, 0.19569471624266144,
15, 20471, 0, 0.3091263250451859, 0.34332275390625, 0.309111225087925,
16, 8175, 0, 50.103975535168196, 100.0, 50.09784735812133,
17, 4087, 0, 0.19574259848299486, 0.390625, 0.19569471624266144,
18, 4087, 0, 0.19574259848299486, 0.390625, 0.19569471624266144,
19, 8175, 0, 50.103975535168196, 100.0, 50.09784735812133,
20, 20471, 0, 0.3091263250451859, 0.34332275390625, 0.309111225087925,
21, 4087, 0, 0.19574259848299486, 0.390625, 0.19569471624266144,
22, 20471, 0, 0.3091263250451859, 0.34332275390625, 0.309111225087925,
23, 8175, 0, 50.103975535168196, 100.0, 50.09784735812133,
24, 5117, 0, 0.35176861442251317, 0.390625, 0.3516998827667058,
25, 4087, 0, 50.11010521164668, 100.0, 50.09784735812133,
26, 9725, 0, 0.09254498714652956, 0.09765625, 0.09253547193090685,
27, 9725, 0, 0.2834190231362468, 0.299072265625, 0.2833898827884022,
28, 9725, 0, 0.02313624678663239, 0.0244140625, 0.02313386798272671,
