LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 33.0, 250533.0, 753003, 30.0, 32.0, 3, 63.0, 251063.0, 251001, -1808.0, 245857.0, 750000, -37.0, -1.0, 3, 18495.0, 251450.0, 251032,
1, 33.0, 62783.0, 189003, 30.0, 32.0, 96, 63.0, 63094.0, 2016032, -1808.0, 61612.0, 187500, -37.0, -1.0, 96, 654.0, 63311.0, 2016063,
2, 33.0, 554351.0, 17713152, 1.0, 492816.0, 288, 63.0, 554350.0, 553536, -1808.0, 553950.0, 17713152, -37.0, -1.0, 288, 18495.0, 554399.0, 553567,
3, 33.0, 1108733.0, 35426304, 1.0, 1047198.0, 18432, 63.0, 1108763.0, 35426304, -1808.0, 1108521.0, 35426304, -1840.0, 1047197.0, 18432, 654.0, 1109339.0, 35426335,
4, 33.0, 565727.0, 18000000, 1.0, 550197.0, 36864, 63.0, 565883.0, 18000000, -1808.0, 565683.0, 17904128, -1840.0, 550195.0, 36864, 654.0, 566207.0, 18000031,
5, 33.0, 1096025.0, 34857216, 1.0, 1080865.0, 73728, 63.0, 1096055.0, 34857216, -1808.0, 1095772.0, 34857216, -1840.0, 1080861.0, 73728, 654.0, 1096127.0, 34857247,
6, 33.0, 547997.0, 17428608, 1.0, 532837.0, 1152, 63.0, 547996.0, 544644, -1808.0, 547863.0, 17428608, -148.0, -1.0, 1152, 18589.0, 548344.0, 544675,
7, 33.0, 251473.0, 8000000, 1.0, 235817.0, 16384, 63.0, 251503.0, 8000000, -1808.0, 251008.0, 8000000, -1656.0, -1.0, 16384, 654.0, 251519.0, 8000031,
8, 33.0, 141737.0, 4428288, 1.0, 137862.0, 1152, 63.0, 141736.0, 138384, -1808.0, 141338.0, 4428288, -148.0, -1.0, 1152, 18871.0, 142060.0, 138415,
9, 33.0, 1134113.0, 35426304, 1.0, 1130238.0, 294912, 63.0, 1134143.0, 35426304, -1808.0, 1133901.0, 35426304, -1840.0, 1130222.0, 294912, 654.0, 1134719.0, 35426335,
10, 33.0, 283505.0, 8856576, 1.0, 279630.0, 2304, 63.0, 283504.0, 276768, -1808.0, 283297.0, 8856576, -258.0, -1.0, 2304, 18871.0, 283544.0, 276799,
11, 33.0, 283505.0, 8856576, 1.0, 279630.0, 2304, 63.0, 283504.0, 276768, -1808.0, 283297.0, 8856576, -258.0, -1.0, 2304, 18871.0, 283544.0, 276799,
12, 33.0, 9399.0, 278784, 1.0, 8313.0, 256, 63.0, 9432.0, 8712, -1808.0, 9238.0, 262144, -37.0, -1.0, 256, 9463.0, 9735.0, 8712,
13, 33.0, 143073.0, 4194304, 1.0, 142018.0, 131072, 63.0, 143103.0, 4194304, -1808.0, 142511.0, 4194304, -1840.0, 139775.0, 131072, 654.0, 143423.0, 4194335,
14, 33.0, 17857.0, 524288, 1.0, 16802.0, 512, 63.0, 17856.0, 16384, -1808.0, 17558.0, 524288, -74.0, -1.0, 512, 17887.0, 18398.0, 16384,
15, 33.0, 143105.0, 4147200, 1.0, 142174.0, 4608, 63.0, 143104.0, 129600, -1808.0, 142865.0, 4147200, -479.0, -1.0, 4608, 20375.0, 143153.0, 129631,
16, 33.0, 286177.0, 8388608, 1.0, 285122.0, 262144, 63.0, 286207.0, 8388608, -1808.0, 285643.0, 8388608, -1840.0, 280636.0, 262144, 654.0, 286271.0, 8388639,
17, 33.0, 17857.0, 524288, 1.0, 16802.0, 512, 63.0, 17856.0, 16384, -1808.0, 17558.0, 524288, -74.0, -1.0, 512, 17887.0, 18398.0, 16384,
18, 33.0, 17857.0, 524288, 1.0, 16802.0, 512, 63.0, 17856.0, 16384, -1808.0, 17558.0, 524288, -74.0, -1.0, 512, 17887.0, 18398.0, 16384,
19, 33.0, 286177.0, 8388608, 1.0, 285122.0, 262144, 63.0, 286207.0, 8388608, -1808.0, 285643.0, 8388608, -1840.0, 280636.0, 262144, 654.0, 286271.0, 8388639,
20, 33.0, 143105.0, 4147200, 1.0, 142174.0, 4608, 63.0, 143104.0, 129600, -1808.0, 142865.0, 4147200, -479.0, -1.0, 4608, 20375.0, 143153.0, 129631,
