LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 65.0, 250565.0, 753003, 62.0, 64.0, 3, 127.0, 251127.0, 251001, -1776.0, 245889.0, 750000, -37.0, -1.0, 3, 18559.0, 251368.0, 251064,
1, 65.0, 62815.0, 189003, 62.0, 64.0, 96, 127.0, 63158.0, 2016032, -1776.0, 61644.0, 187500, -37.0, -1.0, 96, 718.0, 63299.0, 2016095,
2, 65.0, 308375.0, 17713152, 1.0, 246840.0, 288, 127.0, 308406.0, 307520, -1776.0, 308305.0, 11391344, -37.0, -1.0, 288, 18559.0, 308666.0, 307583,
3, 65.0, 308375.0, 17713152, 1.0, 246840.0, 18432, 127.0, 308469.0, 19681280, -1776.0, 308305.0, 11391344, -1840.0, 246840.0, 18432, 446.0, 308693.0, 19681343,
4, 65.0, 142146.0, 9000000, 1.0, 126584.0, 36864, 127.0, 142334.0, 9000000, -1776.0, 141963.0, 8952064, -1840.0, 126583.0, 36864, 446.0, 142415.0, 9000063,
5, 65.0, 275679.0, 17428608, 1.0, 260487.0, 73728, 127.0, 275741.0, 17428608, -1776.0, 275588.0, 17428608, -1840.0, 260485.0, 73728, 446.0, 275903.0, 17428671,
6, 65.0, 275679.0, 17428608, 1.0, 260487.0, 1152, 127.0, 275678.0, 272322, -1776.0, 275588.0, 17428608, -148.0, -1.0, 1152, 18749.0, 275965.0, 272385,
7, 65.0, 63197.0, 4000000, 1.0, 47509.0, 16384, 127.0, 63259.0, 4000000, -1776.0, 63053.0, 4000000, -1656.0, -1.0, 16384, 446.0, 63263.0, 4000063,
8, 65.0, 72549.0, 4428288, 1.0, 68642.0, 1152, 127.0, 72548.0, 69192, -1776.0, 72326.0, 4428288, -148.0, -1.0, 1152, 19319.0, 72829.0, 69255,
9, 65.0, 290385.0, 17713152, 1.0, 286478.0, 294912, 127.0, 290447.0, 17713152, -1776.0, 290161.0, 17713152, -1840.0, 286470.0, 294912, 446.0, 290735.0, 17713215,
10, 65.0, 145161.0, 8856576, 1.0, 141254.0, 2304, 127.0, 145160.0, 138384, -1776.0, 145033.0, 8856576, -258.0, -1.0, 2304, 19319.0, 145370.0, 138447,
11, 65.0, 145161.0, 8856576, 1.0, 141254.0, 2304, 127.0, 145160.0, 138384, -1776.0, 145033.0, 8856576, -258.0, -1.0, 2304, 19319.0, 145370.0, 138447,
12, 65.0, 5019.0, 278784, 1.0, 3901.0, 256, 127.0, 5052.0, 4356, -1776.0, 4915.0, 262144, -37.0, -1.0, 256, 5115.0, 5183.0, 4356,
13, 65.0, 38785.0, 2097152, 1.0, 37698.0, 131072, 127.0, 38847.0, 2097152, -1776.0, 38473.0, 2097152, -1840.0, 37663.0, 131072, 446.0, 39071.0, 2097215,
14, 65.0, 9649.0, 524288, 1.0, 8562.0, 512, 127.0, 9648.0, 8192, -1776.0, 9476.0, 524288, -74.0, -1.0, 512, 9711.0, 9838.0, 8192,
15, 65.0, 78417.0, 4147200, 1.0, 77454.0, 4608, 127.0, 78416.0, 64800, -1776.0, 78273.0, 4147200, -479.0, -1.0, 4608, 22359.0, 78628.0, 64863,
16, 65.0, 77633.0, 4194304, 1.0, 76546.0, 262144, 127.0, 77695.0, 4194304, -1776.0, 77328.0, 4194304, -1840.0, 75325.0, 262144, 446.0, 77855.0, 4194367,
17, 65.0, 9649.0, 524288, 1.0, 8562.0, 512, 127.0, 9648.0, 8192, -1776.0, 9476.0, 524288, -74.0, -1.0, 512, 9711.0, 9838.0, 8192,
