LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 251190, 0, 0.07318707872402365, 0.0732421875, 0.07316843634205823,
1, 63190, 0, 2.3367398915967716, 2.34375, 2.3343755928478833,
2, 308469, 0, 1.4019236941151298, 1.40625, 1.4004890133911947,
3, 308469, 0, 89.72311642336831, 90.0, 89.63129685703646,
4, 142334, 0, 98.7993030477609, 100.0, 98.40660032749715,
5, 275741, 0, 98.76006832498612, 100.0, 98.35522038746586,
6, 275741, 0, 1.5431260675779082, 1.5625, 1.536800318554154,
7, 63259, 0, 98.80017072669501, 100.0, 98.40660032749716,
8, 72611, 0, 1.4889272975169052, 1.5625, 1.4660117158896753,
9, 290447, 0, 95.29036278563731, 100.0, 93.82474981693922,
10, 145223, 0, 1.488917044820724, 1.5625, 1.4660117158896753,
11, 145223, 0, 1.488917044820724, 1.5625, 1.4660117158896753,
12, 5115, 0, 1.3306451612903225, 1.5625, 1.2679303278688525,
13, 38847, 0, 84.35142996885216, 100.0, 80.18794048551293,
14, 9711, 0, 1.3180928843579447, 1.5625, 1.2529365700861395,
15, 78479, 0, 1.2901540539507383, 1.5625, 1.2196444058976583,
16, 77695, 0, 84.35034429499967, 100.0, 80.18794048551293,
17, 9711, 0, 1.3180928843579447, 1.5625, 1.2529365700861395,
18, 9711, 0, 1.3180928843579447, 1.5625, 1.2529365700861395,
19, 77695, 0, 84.35034429499967, 100.0, 80.18794048551293,
20, 78479, 0, 1.2901540539507383, 1.5625, 1.2196444058976583,
21, 9711, 0, 1.3180928843579447, 1.5625, 1.2529365700861395,
22, 78479, 0, 1.2901540539507383, 1.5625, 1.2196444058976583,
23, 77695, 0, 84.35034429499967, 100.0, 80.18794048551293,
24, 32111, 0, 0.8968889165706456, 1.5625, 0.7858546168958742,
25, 57087, 0, 57.400108606162526, 100.0, 50.29469548133595,
26, 36575, 0, 0.39371155160628846, 1.5625, 0.31545741324921134,
27, 55583, 0, 0.7934080564201285, 1.5625, 0.6820712694877505,
28, 29663, 0, 0.12136331456696896, 1.5625, 0.09293680297397769,
