config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
32_32_is,5.959926732225654,12.176048165454775,10.90794539566359,4.074874389744214,15.338278383162695,14.83428318214651
