LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 26.801297776370973, 0.0683706575927831, 31.764501068291526, 9.686561490210986, 5.837837837837838, 32.29078185328186,
1, 31.75361064285389, 0.0026242653423846187, 0.992300332589184, 30.920754917880053, 3.891891891891892, 1.4792970924942623,
2, 31.76324431256182, 0.08102868447082097, 31.76324431256182, 28.69352014010508, 9.225225225225225, 32.18855745329164,
3, 31.069265037238342, 0.009907291147078553, 0.9709145324136982, 29.17497834224162, 7.783783783783784, 2.716511952287047,
4, 31.06993304694454, 0.3170401331320872, 31.06993304694454, 28.126545913183616, 9.256497175141243, 31.476789774954913,
5, 31.000950544024953, 0.010631327347059311, 0.9687797045007798, 30.05109854719817, 7.783783783783784, 1.4731208439718302,
6, 31.069331836916348, 0.31703399833588114, 31.069331836916348, 29.391568580790423, 9.660377358490566, 31.428126834997062,
7, 28.574935931913817, 0.03644762236213497, 0.8929667478723068, 25.968665331605607, 7.783783783783784, 32.0,
8, 28.57504894109272, 1.1663285282078661, 28.57504894109272, 26.146099983716006, 9.878806150135665, 29.017167847332658,
9, 28.094013239777052, 0.04155919118310215, 0.8779379137430329, 26.5143168431446, 7.810169491525424, 3.5276691293640448,
10, 28.574540406826717, 1.166307771707213, 28.574540406826717, 27.149219661486956, 1.9024616813748259, 28.926695251134973,
11, 21.628622060443508, 0.1103501125532832, 0.6758944393888596, 18.54816602732641, 7.810169491525424, 32.0,
12, 21.628168862307714, 3.531129610172688, 21.628168862307714, 20.351763125205974, 3.7721817710881513, 22.107253001431875,
13, 19.361909486154474, 0.13445770476496163, 0.6050596714423273, 17.519987326398056, 8.930232558139535, 32.0,
14, 21.627877530677946, 3.5310820458249705, 21.627877530677946, 20.877579414097546, 3.426495000326776, 21.941281770975678,
15, 19.361909486154474, 0.13445770476496163, 0.6050596714423273, 17.519987326398056, 8.930232558139535, 32.0,
16, 21.627877530677946, 3.5310820458249705, 21.627877530677946, 20.877579414097546, 3.426495000326776, 21.941281770975678,
17, 19.361909486154474, 0.13445770476496163, 0.6050596714423273, 17.519987326398056, 8.930232558139535, 32.0,
18, 21.627877530677946, 3.5310820458249705, 21.627877530677946, 20.877579414097546, 3.426495000326776, 21.941281770975678,
19, 19.361909486154474, 0.13445770476496163, 0.6050596714423273, 17.519987326398056, 8.930232558139535, 32.0,
20, 21.627877530677946, 3.5310820458249705, 21.627877530677946, 20.877579414097546, 3.426495000326776, 21.941281770975678,
21, 19.361909486154474, 0.13445770476496163, 0.6050596714423273, 17.519987326398056, 8.930232558139535, 32.0,
22, 21.627877530677946, 3.5310820458249705, 21.627877530677946, 20.877579414097546, 3.426495000326776, 21.941281770975678,
23, 10.965567480938274, 0.22378709144771988, 0.34267398377932107, 9.421289907075169, 8.930232558139535, 31.92760180995475,
24, 10.965184729905074, 7.16093696646862, 10.965184729905074, 9.724031007751938, 6.9312674343279435, 11.352474547511312,
25, 2.7962107676229646, 0.3106900852914405, 0.08738158648821764, 3.709560560718223, 9.610010427528676, 32.0,
26, 10.965109846958637, 7.160888063319925, 10.965109846958637, 10.837222173475793, 7.099027128030492, 11.175271436525613,
