LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 206988.0, 338688, 13.0, 207088.0, 903744, 23.0, 207099.0, 1204224, -1840.0, 194833.0, 156031, -111.0, -1.0, 864, 3191.0, 207619.0, 1204235,
1, 1.0, 847537.0, 3484800, 13.0, 847549.0, 290592, 23.0, 847551.0, 290400, -1840.0, 828006.0, 641536, -37.0, -1.0, 288, 53783.0, 848719.0, 290411,
2, 1.0, 307438.0, 401408, 13.0, 307509.0, 2142208, 23.0, 307515.0, 2408448, -1840.0, 295772.0, 401408, -221.0, -1.0, 2048, 2375.0, 308547.0, 2408459,
3, 1.0, 439577.0, 1806336, 13.0, 440149.0, 150912, 23.0, 440151.0, 150528, -1840.0, 429598.0, 1193984, -74.0, -1.0, 576, 53783.0, 440415.0, 150539,
4, 1.0, 254514.0, 200704, 13.0, 254645.0, 2146304, 23.0, 254655.0, 2408448, -1840.0, 232796.0, 200704, -847.0, -1.0, 8192, 1967.0, 255687.0, 2408459,
5, 1.0, 816457.0, 3359232, 13.0, 816469.0, 279936, 23.0, 816479.0, 279936, -1840.0, 810891.0, 1241237, -148.0, -1.0, 1152, 53783.0, 816767.0, 279947,
6, 1.0, 466734.0, 401408, 13.0, 466869.0, 4292608, 23.0, 466875.0, 4415488, -1840.0, 448104.0, 401408, -1656.0, -1.0, 16384, 1967.0, 467737.0, 4415499,
7, 1.0, 220617.0, 903168, 13.0, 221749.0, 76032, 23.0, 221751.0, 75264, -1840.0, 216627.0, 593312, -148.0, -1.0, 1152, 53783.0, 221887.0, 75275,
8, 1.0, 210262.0, 100352, 13.0, 210525.0, 2162688, 23.0, 210531.0, 2207744, -1840.0, 190827.0, 100352, -1828.0, 209513.0, 2162688, 1763.0, 211734.0, 2207755,
9, 1.0, 383017.0, 1557504, 13.0, 383029.0, 131328, 23.0, 383031.0, 129792, -1840.0, 372023.0, 562684, -258.0, -1.0, 2304, 53783.0, 383103.0, 129803,
