config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
256_256_os,87.26731094897973,117.55254690743615,19.142695329519395,46.343291612477714,86.63436392070452,107.95566021552929
