LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 56.40399556048835, 14.320088790233074, 25.33616616457904, 5.644151246983105, 9.830721003134796, 25.25692021779531,
1, 128.89386846750057, 33.94735630419768, 14.79303200061392, 29.44832481544577, 30.745621351125937, 16.51312185208094,
2, 128.89386846750057, 33.94735630419768, 14.79303200061392, 29.44832481544577, 30.745621351125937, 16.51312185208094,
3, 128.89386846750057, 33.94735630419768, 14.79303200061392, 29.44832481544577, 30.745621351125937, 16.51312185208094,
4, 128.89386846750057, 33.94735630419768, 14.79303200061392, 29.44832481544577, 30.745621351125937, 16.51312185208094,
5, 103.97973750863459, 67.90513469951647, 23.57817177066544, 78.43430049898355, 51.10240859469763, 27.993043962159152,
6, 156.21905717151455, 88.73981945837512, 17.66579739217653, 119.7894318000955, 69.05526069310022, 23.59516041326808,
7, 23.45272331154684, 14.277995642701525, 47.797821350762526, 16.164948453608247, 9.671782762691853, 51.7024436990896,
8, 156.21905717151455, 88.73981945837512, 17.66579739217653, 119.7894318000955, 69.05526069310022, 23.59516041326808,
9, 156.21905717151455, 88.73981945837512, 17.66579739217653, 119.7894318000955, 69.05526069310022, 23.59516041326808,
10, 135.93738711619505, 177.5508729680915, 30.516556291390728, 71.50814223994682, 91.67298725520672, 161.63782051282053,
11, 117.94383220760754, 209.67792392463562, 13.286882332029862, 77.97320799059929, 135.40495867768595, 136.46691176470588,
12, 45.21193092621664, 51.44113029827316, 91.2276295133438, 12.184555609519185, 15.99219131283553, 194.14429530201343,
13, 117.94383220760754, 209.67792392463562, 13.286882332029862, 77.97320799059929, 135.40495867768595, 136.46691176470588,
14, 117.94383220760754, 209.67792392463562, 13.286882332029862, 77.97320799059929, 135.40495867768595, 136.46691176470588,
15, 40.126532788341926, 209.64066109827615, 4.640483383685801, 29.331733653269346, 164.96266256467626, 136.252688172043,
16, 22.510991695163654, 230.51255495847582, 1.3506595017098193, 10.734008057384298, 201.09921581997955, 256.0,
17, 21.40300457217505, 85.6120182887002, 22.07184846505552, 9.73913043478261, 42.94626474442988, 105.84294871794872,
18, 22.510991695163654, 230.51255495847582, 1.3506595017098193, 10.734008057384298, 201.09921581997955, 256.0,
19, 22.510991695163654, 230.51255495847582, 1.3506595017098193, 10.734008057384298, 201.09921581997955, 256.0,
20, 0.5011010521164668, 125.27526302911672, 0.7457793002202104, 6.918918918918919, 93.48183312032134, 250.0,
