LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 251766, 0, 0.004563727405777463, 0.00457763671875, 0.0045590916429635855,
1, 63766, 0, 0.14472700356577173, 0.146484375, 0.14414829448275593,
2, 124539, 0, 0.21702538963698118, 0.2197265625, 0.21613854458216714,
3, 124539, 0, 13.889624936766795, 14.0625, 13.832866853258697,
4, 49172, 0, 17.874120434393557, 18.75, 17.599948936681482,
5, 47684, 0, 35.693576461706236, 37.5, 35.12925696594427,
6, 79474, 0, 0.33462447231169945, 0.3515625, 0.3293367840557276,
7, 16390, 0, 23.833129957291032, 25.0, 23.46659858224198,
8, 23049, 0, 0.29315941038656773, 0.3515625, 0.2777813463514902,
9, 23049, 0, 75.04880905896134, 90.0, 71.1120246659815,
10, 41489, 0, 0.3257263973583359, 0.390625, 0.3086459403905447,
11, 41489, 0, 0.3257263973583359, 0.390625, 0.3086459403905447,
12, 1854, 0, 0.22944478155339806, 0.390625, 0.20160693127962087,
13, 3579, 0, 57.222687901648506, 100.0, 50.07334963325183,
14, 3579, 0, 0.22352612461581448, 0.390625, 0.19559902200488996,
15, 29987, 0, 0.2110289458765465, 0.390625, 0.18301015096304005,
16, 7159, 0, 57.21469478977511, 100.0, 50.07334963325183,
17, 3579, 0, 0.22352612461581448, 0.390625, 0.19559902200488996,
18, 3579, 0, 0.22352612461581448, 0.390625, 0.19559902200488996,
19, 7159, 0, 57.21469478977511, 100.0, 50.07334963325183,
20, 29987, 0, 0.2110289458765465, 0.390625, 0.18301015096304005,
21, 3579, 0, 0.22352612461581448, 0.390625, 0.19559902200488996,
22, 29987, 0, 0.2110289458765465, 0.390625, 0.18301015096304005,
23, 7159, 0, 57.21469478977511, 100.0, 50.07334963325183,
24, 18395, 0, 0.09785267735797772, 0.390625, 0.07830853563038372,
25, 8175, 0, 25.051987767584098, 100.0, 20.04698512137823,
26, 29879, 0, 0.030121490009705813, 0.390625, 0.023041474654377885,
27, 34631, 0, 0.07958909647425717, 0.390625, 0.06291084634346755,
28, 28151, 0, 0.007992611274910305, 0.390625, 0.0060270009643201535,
