config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
12_12_ws,9.261401448608035,0.9057167274028091,8.901631063965619,8.929111112588894,1.851513350902084,8.954585900172003
