LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
14, 1.0, 6001.0, 524288, 1.0, 5874.0, 4096, 511.0, 6000.0, 3072, -1840.0, 5867.0, 524288, -74.0, -1.0, 512, 6127.0, 6134.0, 1024,
15, 1.0, 38645.0, 4147200, 1.0, 38642.0, 36864, 4607.0, 38768.0, 2948, -1840.0, 33788.0, 4136837, -479.0, -1.0, 4608, 38895.0, 38902.0, 900,
16, 1.0, 24385.0, 2097152, 1.0, 24385.0, 2097152, 511.0, 24511.0, 532480, -1840.0, 24182.0, 2097152, -1840.0, 24182.0, 2097152, 1340.0, 24575.0, 524415,
17, 1.0, 6001.0, 524288, 1.0, 5874.0, 4096, 511.0, 6000.0, 3072, -1840.0, 5867.0, 524288, -74.0, -1.0, 512, 6127.0, 6134.0, 1024,
18, 1.0, 6001.0, 524288, 1.0, 5874.0, 4096, 511.0, 6000.0, 3072, -1840.0, 5867.0, 524288, -74.0, -1.0, 512, 6127.0, 6134.0, 1024,
19, 1.0, 24385.0, 2097152, 1.0, 24385.0, 2097152, 511.0, 24511.0, 532480, -1840.0, 24182.0, 2097152, -1840.0, 24182.0, 2097152, 1340.0, 24575.0, 524415,
20, 1.0, 38645.0, 4147200, 1.0, 38642.0, 36864, 4607.0, 38768.0, 2948, -1840.0, 33788.0, 4136837, -479.0, -1.0, 4608, 38895.0, 38902.0, 900,
21, 1.0, 6001.0, 524288, 1.0, 5874.0, 4096, 511.0, 6000.0, 3072, -1840.0, 5867.0, 524288, -74.0, -1.0, 512, 6127.0, 6134.0, 1024,
22, 1.0, 38645.0, 4147200, 1.0, 38642.0, 36864, 4607.0, 38768.0, 2948, -1840.0, 33788.0, 4136837, -479.0, -1.0, 4608, 38895.0, 38902.0, 900,
23, 1.0, 24385.0, 2097152, 1.0, 24385.0, 2097152, 511.0, 24511.0, 532480, -1840.0, 24182.0, 2097152, -1840.0, 24182.0, 2097152, 1340.0, 24575.0, 524415,
24, 1.0, 9580.0, 1179648, 1.0, 9470.0, 9216, 4607.0, 9596.0, 768, -1840.0, 9444.0, 1131008, -479.0, -1.0, 4608, 9723.0, 9724.0, 256,
25, 1.0, 12129.0, 1048576, 1.0, 12129.0, 1048576, 511.0, 12255.0, 266240, -1840.0, 11924.0, 1048576, -1840.0, 11924.0, 1048576, 1340.0, 12287.0, 262271,
26, 1.0, 9270.0, 589824, 1.0, 9216.0, 9216, 9279.0, 9342.0, 320, -1840.0, 9078.0, 541696, -957.0, -1.0, 9216, 9469.0, 9469.0, 64,
27, 1.0, 18753.0, 1806336, 1.0, 18686.0, 18432, 9215.0, 18812.0, 708, -1840.0, 18674.0, 1806336, -957.0, -1.0, 9216, 18939.0, 18940.0, 196,
28, 1.0, 9226.0, 147456, 1.0, 9216.0, 9216, 9327.0, 9342.0, 272, -1840.0, 7841.0, 123904, -957.0, -1.0, 9216, 9469.0, 9469.0, 16,
