LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 251046, 0, 1.1716649413852442, 1.171875, 1.1715902720244402,
1, 126093, 0, 18.736468321001166, 18.75, 18.73186308712061,
2, 1107899, 0, 6.245334637904719, 6.25, 6.243807358076828,
3, 4431599, 0, 99.92528656135178, 100.0, 99.90091772922925,
4, 2256623, 0, 99.70650835341127, 100.0, 99.6111181945684,
5, 4370399, 0, 99.69689266357602, 100.0, 99.59842001316655,
6, 1092599, 0, 6.23106006869858, 6.25, 6.224901250822909,
7, 1002943, 0, 99.70656358337413, 100.0, 99.6111181945684,
8, 280079, 0, 6.176114596238918, 6.25, 6.152368758002561,
9, 4481279, 0, 98.81750277097231, 100.0, 98.43790012804098,
10, 560159, 0, 6.17610357059335, 6.25, 6.152368758002561,
11, 560159, 0, 6.17610357059335, 6.25, 6.152368758002561,
12, 18159, 0, 5.997026267966298, 6.25, 5.918478260869565,
13, 547839, 0, 95.70110926750377, 100.0, 94.3778801843318,
14, 34239, 0, 5.981483104062619, 6.25, 5.8986175115207375,
15, 272447, 0, 5.946110619680158, 6.25, 5.85327783558793,
16, 1095679, 0, 95.70102192339179, 100.0, 94.3778801843318,
17, 34239, 0, 5.981483104062619, 6.25, 5.8986175115207375,
18, 34239, 0, 5.981483104062619, 6.25, 5.8986175115207375,
19, 1095679, 0, 95.70102192339179, 100.0, 94.3778801843318,
20, 272447, 0, 5.946110619680158, 6.25, 5.85327783558793,
21, 34239, 0, 5.981483104062619, 6.25, 5.8986175115207375,
22, 272447, 0, 5.946110619680158, 6.25, 5.85327783558793,
23, 1095679, 0, 95.70102192339179, 100.0, 94.3778801843318,
24, 86975, 0, 5.298074159241161, 6.25, 5.047318611987381,
25, 618495, 0, 84.7683489761437, 100.0, 80.7570977917981,
26, 63359, 0, 3.636421029372307, 6.25, 3.2,
27, 139391, 0, 5.062019786069402, 6.25, 4.766536964980545,
28, 35711, 0, 1.612948391251995, 6.25, 1.2987012987012987,
