LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 17.0, 250517.0, 753003, 14.0, 16.0, 3, 31.0, 251031.0, 251001, -1824.0, 245841.0, 750000, -37.0, -1.0, 3, 18463.0, 251758.0, 251016,
1, 17.0, 125814.0, 378006, 14.0, 63063.0, 96, 31.0, 126093.0, 2016032, -1824.0, 123471.0, 375000, -37.0, -1.0, 96, 1190.0, 126527.0, 2016047,
2, 17.0, 1107885.0, 17713152, 1.0, 1046366.0, 288, 31.0, 1107884.0, 1107072, -1824.0, 1107106.0, 17713152, -37.0, -1.0, 288, 18463.0, 1107971.0, 1107087,
3, 17.0, 4431585.0, 70852608, 1.0, 4370066.0, 18432, 31.0, 4431599.0, 70852608, -1824.0, 4430790.0, 70852608, -1840.0, 4370064.0, 18432, 1190.0, 4432751.0, 70852623,
4, 17.0, 2256483.0, 36000000, 1.0, 2240969.0, 36864, 31.0, 2256623.0, 36000000, -1824.0, 2256360.0, 35808256, -1840.0, 2240965.0, 36864, 1190.0, 2256767.0, 36000015,
5, 17.0, 4370385.0, 69714432, 1.0, 4355241.0, 73728, 31.0, 4370399.0, 69714432, -1824.0, 4369426.0, 69714432, -1840.0, 4355233.0, 73728, 1190.0, 4370687.0, 69714447,
6, 17.0, 1092585.0, 17428608, 1.0, 1077441.0, 1152, 31.0, 1092584.0, 1089288, -1824.0, 1092340.0, 17428608, -148.0, -1.0, 1152, 18509.0, 1092712.0, 1089303,
7, 17.0, 1002929.0, 16000000, 1.0, 987289.0, 16384, 31.0, 1002943.0, 16000000, -1824.0, 1002272.0, 16000000, -1656.0, -1.0, 16384, 1190.0, 1003007.0, 16000015,
8, 17.0, 280065.0, 4428288, 1.0, 276206.0, 1152, 31.0, 280064.0, 276768, -1824.0, 279290.0, 4428288, -148.0, -1.0, 1152, 18647.0, 280097.0, 276783,
9, 17.0, 4481265.0, 70852608, 1.0, 4477406.0, 294912, 31.0, 4481279.0, 70852608, -1824.0, 4480470.0, 70852608, -1840.0, 4469626.0, 294912, 1190.0, 4482431.0, 70852623,
10, 17.0, 560145.0, 8856576, 1.0, 556286.0, 2304, 31.0, 560144.0, 553536, -1824.0, 559752.0, 8856576, -258.0, -1.0, 2304, 18647.0, 560195.0, 553551,
11, 17.0, 560145.0, 8856576, 1.0, 556286.0, 2304, 31.0, 560144.0, 553536, -1824.0, 559752.0, 8856576, -258.0, -1.0, 2304, 18647.0, 560195.0, 553551,
12, 17.0, 18111.0, 278784, 1.0, 17041.0, 256, 31.0, 18144.0, 17424, -1824.0, 17812.0, 262144, -37.0, -1.0, 256, 18159.0, 19247.0, 17424,
13, 17.0, 547825.0, 8388608, 1.0, 546786.0, 131072, 31.0, 547839.0, 8388608, -1824.0, 546734.0, 8388608, -1840.0, 538212.0, 131072, 1236.0, 547967.0, 8388623,
14, 17.0, 34225.0, 524288, 1.0, 33186.0, 512, 31.0, 34224.0, 32768, -1824.0, 33650.0, 524288, -74.0, -1.0, 512, 19291.0, 35135.0, 32783,
15, 17.0, 272433.0, 4147200, 1.0, 271518.0, 4608, 31.0, 272432.0, 259200, -1824.0, 271976.0, 4147200, -479.0, -1.0, 4608, 19383.0, 272519.0, 259215,
16, 17.0, 1095665.0, 16777216, 1.0, 1094626.0, 262144, 31.0, 1095679.0, 16777216, -1824.0, 1094732.0, 16777216, -1840.0, 1076424.0, 262144, 1236.0, 1095935.0, 16777231,
17, 17.0, 34225.0, 524288, 1.0, 33186.0, 512, 31.0, 34224.0, 32768, -1824.0, 33650.0, 524288, -74.0, -1.0, 512, 19291.0, 35135.0, 32783,
18, 17.0, 34225.0, 524288, 1.0, 33186.0, 512, 31.0, 34224.0, 32768, -1824.0, 33650.0, 524288, -74.0, -1.0, 512, 19291.0, 35135.0, 32783,
19, 17.0, 1095665.0, 16777216, 1.0, 1094626.0, 262144, 31.0, 1095679.0, 16777216, -1824.0, 1094732.0, 16777216, -1840.0, 1076424.0, 262144, 1236.0, 1095935.0, 16777231,
