LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 153733.0, 1016064, 1.0, 153747.0, 903744, 26.0, 153757.0, 476720, -1840.0, 151187.0, 467416, -111.0, -1.0, 864, 6298.0, 154956.0, 401419,
1, 1.0, 312771.0, 3484800, 1.0, 312768.0, 290592, 287.0, 312778.0, 36316, -1840.0, 305571.0, 641536, -37.0, -1.0, 288, 312789.0, 313797.0, 12100,
2, 1.0, 338885.0, 2408448, 1.0, 338885.0, 2142208, 31.0, 338895.0, 953440, -1840.0, 336550.0, 2408448, -221.0, -1.0, 2048, 6943.0, 339757.0, 802827,
3, 1.0, 156464.0, 1806336, 1.0, 156654.0, 150912, 575.0, 156664.0, 9424, -1840.0, 152912.0, 1193984, -74.0, -1.0, 576, 156675.0, 156936.0, 3136,
4, 1.0, 247833.0, 2207744, 1.0, 247837.0, 2146304, 63.0, 247847.0, 470576, -1840.0, 245753.0, 2207744, -847.0, -1.0, 8192, 11071.0, 249046.0, 401419,
5, 1.0, 285271.0, 3359232, 1.0, 285260.0, 279936, 1151.0, 285270.0, 8748, -1840.0, 284206.0, 1238078, -148.0, -1.0, 1152, 285281.0, 285523.0, 2916,
6, 1.0, 432281.0, 4415488, 1.0, 432285.0, 4292608, 127.0, 432295.0, 470576, -1840.0, 430444.0, 4415488, -1656.0, -1.0, 16384, 19327.0, 433494.0, 401419,
7, 1.0, 77080.0, 903168, 1.0, 77462.0, 76032, 1151.0, 77472.0, 2368, -1840.0, 75694.0, 593312, -148.0, -1.0, 1152, 77483.0, 77548.0, 784,
8, 1.0, 217781.0, 2207744, 1.0, 217781.0, 2162688, 127.0, 217791.0, 235552, -1840.0, 215923.0, 2207744, -1840.0, 109032.0, 34272, 19340.0, 219165.0, 200715,
9, 1.0, 132563.0, 1557504, 1.0, 132560.0, 131328, 2303.0, 132570.0, 2044, -1840.0, 128774.0, 562676, -258.0, -1.0, 2304, 132581.0, 132637.0, 676,
10, 1.0, 403637.0, 4415488, 1.0, 403637.0, 4325376, 255.0, 403647.0, 235552, -1840.0, 401847.0, 4415488, -1840.0, 367220.0, 77696, 35852.0, 405021.0, 200715,
11, 1.0, 38754.0, 451584, 1.0, 39520.0, 39168, 2303.0, 39530.0, 604, -1840.0, 34544.0, 292384, -258.0, -1.0, 2304, 39541.0, 39557.0, 196,
12, 1.0, 203199.0, 2157568, 1.0, 203203.0, 2228224, 255.0, 203213.0, 117896, -1840.0, 202590.0, 2157568, -1840.0, 189300.0, 155392, 36964.0, 203900.0, 100363,
13, 1.0, 55549.0, 663552, 1.0, 55538.0, 55296, 4607.0, 55548.0, 432, -1840.0, 54347.0, 227623, -479.0, -1.0, 4608, 55559.0, 55570.0, 144,
14, 1.0, 390335.0, 4315136, 1.0, 390339.0, 4456448, 511.0, 390349.0, 117896, -1840.0, 389158.0, 4315136, -1840.0, 363636.0, 384384, 71012.0, 391036.0, 100363,
15, 1.0, 55549.0, 663552, 1.0, 55538.0, 55296, 4607.0, 55548.0, 432, -1840.0, 54347.0, 227623, -479.0, -1.0, 4608, 55559.0, 55570.0, 144,
16, 1.0, 390335.0, 4315136, 1.0, 390339.0, 4456448, 511.0, 390349.0, 117896, -1840.0, 389158.0, 4315136, -1840.0, 363636.0, 384384, 71012.0, 391036.0, 100363,
17, 1.0, 55549.0, 663552, 1.0, 55538.0, 55296, 4607.0, 55548.0, 432, -1840.0, 54347.0, 227623, -479.0, -1.0, 4608, 55559.0, 55570.0, 144,
18, 1.0, 390335.0, 4315136, 1.0, 390339.0, 4456448, 511.0, 390349.0, 117896, -1840.0, 389158.0, 4315136, -1840.0, 363636.0, 384384, 71012.0, 391036.0, 100363,
19, 1.0, 55549.0, 663552, 1.0, 55538.0, 55296, 4607.0, 55548.0, 432, -1840.0, 54347.0, 227623, -479.0, -1.0, 4608, 55559.0, 55570.0, 144,
20, 1.0, 390335.0, 4315136, 1.0, 390339.0, 4456448, 511.0, 390349.0, 117896, -1840.0, 389158.0, 4315136, -1840.0, 363636.0, 384384, 71012.0, 391036.0, 100363,
21, 1.0, 55549.0, 663552, 1.0, 55538.0, 55296, 4607.0, 55548.0, 432, -1840.0, 54347.0, 227623, -479.0, -1.0, 4608, 55559.0, 55570.0, 144,
22, 1.0, 390335.0, 4315136, 1.0, 390339.0, 4456448, 511.0, 390349.0, 117896, -1840.0, 389158.0, 4315136, -1840.0, 363636.0, 384384, 71012.0, 391036.0, 100363,
23, 1.0, 21080.0, 225792, 1.0, 23128.0, 23040, 4607.0, 23138.0, 169, -1840.0, 17940.0, 151536, -479.0, -1.0, 4608, 23149.0, 23153.0, 49,
24, 1.0, 229598.0, 2157568, 1.0, 229601.0, 2621440, 511.0, 229611.0, 60496, -1840.0, 228715.0, 2157568, -1840.0, 224796.0, 780992, 83825.0, 230729.0, 50187,
25, 1.0, 9224.0, 82944, 1.0, 9216.0, 9216, 9218.0, 9226.0, 33, -1840.0, 8182.0, 82943, -957.0, -1.0, 9216, 9237.0, 9237.0, 9,
26, 1.0, 449758.0, 4315136, 1.0, 449761.0, 5242880, 1023.0, 449771.0, 60496, -1840.0, 448009.0, 4315136, -1840.0, 439835.0, 1561984, 164209.0, 450889.0, 50187,
