LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 153761, 0, 48.948693101631754, 88.83223567735996, 48.94837476099426,
1, 312789, 0, 7.736844965775651, 8.327827331791653, 7.736820230825793,
2, 338903, 0, 52.64148017443208, 88.83223567735996, 52.64132484584294,
3, 156675, 0, 8.006382639221318, 8.312128922815946, 8.006331537695626,
4, 247851, 0, 71.98016370946881, 96.72295473822192, 71.97987329356049,
5, 285281, 0, 8.17720072489931, 8.333333333333332, 8.17717206132879,
6, 432299, 0, 82.53711230215917, 96.72295473822192, 82.53692137661604,
7, 77483, 0, 8.094678832776221, 8.249158249158247, 8.09457436373961,
8, 217799, 0, 81.91201775745323, 95.99020508111418, 81.91164166921743,
9, 132581, 0, 8.15803169383245, 8.23586744639376, 8.157970161862094,
10, 403655, 0, 88.39407690010309, 95.99020508111418, 88.3938579164217,
11, 39541, 0, 7.9310083204774795, 8.006535947712418, 7.930807748722877,
12, 203217, 0, 87.7896807627096, 95.33363733090135, 87.78924876514658,
13, 55559, 0, 8.293885779081696, 8.333333333333332, 8.293736501079914,
14, 390353, 0, 91.40626845729663, 95.33363733090135, 91.4060342947968,
15, 55559, 0, 8.293885779081696, 8.333333333333332, 8.293736501079914,
16, 390353, 0, 91.40626845729663, 95.33363733090135, 91.4060342947968,
17, 55559, 0, 8.293885779081696, 8.333333333333332, 8.293736501079914,
18, 390353, 0, 91.40626845729663, 95.33363733090135, 91.4060342947968,
19, 55559, 0, 8.293885779081696, 8.333333333333332, 8.293736501079914,
20, 390353, 0, 91.40626845729663, 95.33363733090135, 91.4060342947968,
21, 55559, 0, 8.293885779081696, 8.333333333333332, 8.293736501079914,
22, 390353, 0, 91.40626845729663, 95.33363733090135, 91.4060342947968,
23, 23149, 0, 6.773510734804959, 6.805555555555555, 6.773218142548595,
24, 229619, 0, 77.6954675159963, 81.03359173126616, 77.69512915057729,
25, 9237, 0, 6.235790841182202, 6.25, 6.23511582593635,
26, 449779, 0, 79.32942869967498, 81.03359173126616, 79.32925232582842,
