LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 126.0, 749659.0, 753003, 129.0, 750811.0, 5883, 255.0, 751055.0, 251001, -1715.0, 735487.0, 750000, -37.0, -1.0, 3, 55407.0, 751151.0, 251128,
1, 126.0, 202988.0, 189003, 129.0, 203850.0, 47328, 255.0, 203998.0, 2016032, -1715.0, 199260.0, 187500, -37.0, -1.0, 96, 1990.0, 204156.0, 2016159,
2, 1.0, 552414.0, 17713152, 129.0, 552446.0, 138528, 255.0, 552604.0, 184512, -1840.0, 551934.0, 8836192, -37.0, -1.0, 288, 55407.0, 552670.0, 184639,
3, 1.0, 643260.0, 17713152, 129.0, 643355.0, 8865792, 255.0, 643513.0, 11808768, -1840.0, 642717.0, 8836192, -1712.0, 642447.0, 8865792, 1210.0, 643673.0, 11808895,
4, 1.0, 273080.0, 9000000, 129.0, 274099.0, 4534272, 255.0, 274170.0, 5000000, -1840.0, 270802.0, 6724834, -1712.0, 273627.0, 4534272, 1210.0, 274328.0, 5000127,
5, 1.0, 303068.0, 8714304, 129.0, 303259.0, 8773632, 255.0, 303346.0, 9682560, -1840.0, 299896.0, 2182976, -1712.0, 302695.0, 8773632, 828.0, 303494.0, 9682687,
6, 1.0, 409938.0, 17428608, 129.0, 410066.0, 137088, 255.0, 410089.0, 136161, -1840.0, 406808.0, 6523906, -148.0, -1.0, 1152, 55407.0, 410248.0, 136288,
7, 1.0, 62348.0, 2000000, 129.0, 62603.0, 2015232, 255.0, 62610.0, 2000000, -1840.0, 61747.0, 2000000, -1656.0, -1.0, 16384, 828.0, 62802.0, 2000127,
8, 1.0, 106602.0, 4428288, 129.0, 106730.0, 35712, 255.0, 106732.0, 34596, -1840.0, 103151.0, 4419951, -148.0, -1.0, 1152, 55407.0, 106983.0, 34723,
9, 1.0, 177492.0, 4428288, 129.0, 177875.0, 9142272, 255.0, 177877.0, 8856576, -1840.0, 170368.0, 1121598, -1712.0, 177688.0, 9142272, 462.0, 178073.0, 8856703,
10, 1.0, 213459.0, 8856576, 129.0, 213587.0, 71424, 255.0, 213589.0, 69192, -1840.0, 206445.0, 8850288, -258.0, -1.0, 2304, 55407.0, 213822.0, 69319,
11, 1.0, 213459.0, 8856576, 129.0, 213587.0, 71424, 255.0, 213589.0, 69192, -1840.0, 206445.0, 8850288, -258.0, -1.0, 2304, 55407.0, 213822.0, 69319,
12, 1.0, 6639.0, 278784, 129.0, 6767.0, 2304, 255.0, 6830.0, 2178, -1840.0, 6238.0, 262144, -37.0, -1.0, 256, 6893.0, 6910.0, 2178,
13, 1.0, 13538.0, 262144, 129.0, 14177.0, 1048576, 255.0, 14303.0, 1048576, -1840.0, 13503.0, 262144, -1712.0, 13972.0, 1048576, 462.0, 14431.0, 1048703,
14, 1.0, 12001.0, 524288, 129.0, 12129.0, 4096, 255.0, 12255.0, 4096, -1840.0, 11930.0, 524288, -74.0, -1.0, 512, 12255.0, 12286.0, 4096,
15, 1.0, 110049.0, 4147200, 129.0, 110177.0, 36864, 255.0, 110179.0, 32400, -1840.0, 96205.0, 4137200, -479.0, -1.0, 4608, 55407.0, 110413.0, 32527,
16, 1.0, 27842.0, 524288, 129.0, 28481.0, 2097152, 255.0, 28607.0, 2097152, -1840.0, 27771.0, 524288, -1712.0, 28278.0, 2097152, 462.0, 28719.0, 2097279,
