LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 751062, 0, 0.00611928918807219, 2.3436846385374173, 0.004595460075563563,
1, 204101, 0, 0.18086461329194858, 2.3399244699226673, 0.1384058836183463,
2, 552668, 0, 0.19561925061700697, 74.92203742203742, 0.14690595572948514,
3, 643577, 0, 10.751161088727534, 74.92203742203742, 8.368255488674336,
4, 274289, 0, 12.817229272774336, 89.31974085365853, 9.976375941769888,
5, 303449, 0, 22.435565778763483, 89.39141281512605, 17.962481695975093,
6, 410192, 0, 0.25933168187092875, 99.32379201680672, 0.19475253336628773,
7, 62729, 0, 24.908734397168775, 99.24415650406505, 19.942310883077436,
8, 106856, 0, 0.25293970390057646, 96.875, 0.18995098039215683,
9, 178001, 0, 38.87169173206892, 96.875, 32.41830065359477,
10, 213713, 0, 0.25293852035206094, 96.875, 0.18995098039215683,
11, 213713, 0, 0.25293852035206094, 96.875, 0.18995098039215683,
12, 6893, 0, 0.246853692151458, 94.53125, 0.18535539215686272,
13, 14303, 0, 57.27469761588478, 100.0, 50.146914789422134,
14, 12255, 0, 0.26111791105671156, 100.0, 0.19607843137254902,
15, 110303, 0, 0.22948151908832942, 87.890625, 0.1723345588235294,
16, 28607, 0, 57.27269549410983, 100.0, 50.146914789422134,
17, 12255, 0, 0.26111791105671156, 100.0, 0.19607843137254902,
18, 12255, 0, 0.26111791105671156, 100.0, 0.19607843137254902,
19, 28607, 0, 57.27269549410983, 100.0, 50.146914789422134,
20, 110303, 0, 0.22948151908832942, 87.890625, 0.1723345588235294,
21, 12255, 0, 0.26111791105671156, 100.0, 0.19607843137254902,
22, 110303, 0, 0.22948151908832942, 87.890625, 0.1723345588235294,
23, 28607, 0, 57.27269549410983, 100.0, 50.146914789422134,
24, 27575, 0, 0.2611060743427017, 100.0, 0.19607843137254902,
25, 11247, 0, 72.83720103138614, 100.0, 66.79712981082844,
26, 27575, 0, 0.13055303717135086, 50.0, 0.09803921568627451,
27, 55151, 0, 0.1999057134050153, 76.5625, 0.15012254901960786,
28, 27575, 0, 0.032638259292837715, 12.5, 0.024509803921568627,
