LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 30.0, 743692.0, 753003, 33.0, 745120.0, 23532, 63.0, 745172.0, 251001, -1811.0, 729727.0, 750000, -37.0, -1.0, 3, 54783.0, 745535.0, 251032,
1, 30.0, 246992.0, 189003, 33.0, 248034.0, 189024, 63.0, 248086.0, 2016032, -1811.0, 242454.0, 187500, -37.0, -1.0, 96, 2331.0, 248310.0, 2016063,
2, 1.0, 1643247.0, 17713152, 33.0, 1643279.0, 553536, 63.0, 1643309.0, 553536, -1840.0, 1642483.0, 6240836, -37.0, -1.0, 288, 54783.0, 1643327.0, 553567,
3, 1.0, 2732958.0, 17713152, 33.0, 2733053.0, 35426304, 63.0, 2733083.0, 35426304, -1840.0, 2731690.0, 6240836, -1808.0, 2732562.0, 35426304, 1485.0, 2733659.0, 35426335,
4, 1.0, 1389642.0, 9000000, 33.0, 1390685.0, 18026496, 63.0, 1390692.0, 18000000, -1840.0, 1389296.0, 6716784, -1808.0, 1389703.0, 18026496, 1485.0, 1391039.0, 18000031,
5, 1.0, 1889918.0, 8714304, 33.0, 1890077.0, 34873344, 63.0, 1890100.0, 34857216, -1840.0, 1887448.0, 3260252, -1808.0, 1889801.0, 34873344, 1030.0, 1890179.0, 34857247,
6, 1.0, 1617597.0, 17428608, 33.0, 1617629.0, 544896, 63.0, 1617652.0, 544644, -1840.0, 1614360.0, 6523911, -148.0, -1.0, 1152, 54783.0, 1617976.0, 544675,
7, 1.0, 434042.0, 2000000, 33.0, 434201.0, 8011776, 63.0, 434208.0, 8000000, -1840.0, 430700.0, 2000000, -1656.0, -1.0, 16384, 1030.0, 434247.0, 8000031,
8, 1.0, 413757.0, 4428288, 33.0, 413789.0, 139392, 63.0, 413791.0, 138384, -1840.0, 412121.0, 3313879, -148.0, -1.0, 1152, 54783.0, 414112.0, 138415,
9, 1.0, 1524282.0, 4428288, 33.0, 1524569.0, 35684352, 63.0, 1524571.0, 35426304, -1840.0, 1495577.0, 1655461, -1808.0, 1524343.0, 35684352, 842.0, 1525175.0, 35426335,
10, 1.0, 827577.0, 8856576, 33.0, 827609.0, 278784, 63.0, 827611.0, 276768, -1840.0, 821494.0, 3316355, -258.0, -1.0, 2304, 54783.0, 827648.0, 276799,
11, 1.0, 827577.0, 8856576, 33.0, 827609.0, 278784, 63.0, 827611.0, 276768, -1840.0, 821494.0, 3316355, -258.0, -1.0, 2304, 54783.0, 827648.0, 276799,
12, 1.0, 25017.0, 278784, 33.0, 26569.0, 8960, 63.0, 26568.0, 8712, -1840.0, 24619.0, 262144, -37.0, -1.0, 256, 26599.0, 26871.0, 8712,
13, 1.0, 154562.0, 262144, 33.0, 155105.0, 4194304, 63.0, 155135.0, 4194304, -1840.0, 152124.0, 262144, -1808.0, 154449.0, 4194304, 748.0, 155455.0, 4194335,
14, 1.0, 48577.0, 524288, 33.0, 48609.0, 16384, 63.0, 48639.0, 16384, -1840.0, 47789.0, 524288, -74.0, -1.0, 512, 48639.0, 49150.0, 16384,
15, 1.0, 396657.0, 4147200, 33.0, 396689.0, 133632, 63.0, 396691.0, 129600, -1840.0, 383044.0, 1941212, -479.0, -1.0, 4608, 54783.0, 396737.0, 129631,
16, 1.0, 309698.0, 524288, 33.0, 310241.0, 8388608, 63.0, 310271.0, 8388608, -1840.0, 304822.0, 524288, -1808.0, 309615.0, 8388608, 748.0, 310335.0, 8388639,
17, 1.0, 48577.0, 524288, 33.0, 48609.0, 16384, 63.0, 48639.0, 16384, -1840.0, 47789.0, 524288, -74.0, -1.0, 512, 48639.0, 49150.0, 16384,
18, 1.0, 48577.0, 524288, 33.0, 48609.0, 16384, 63.0, 48639.0, 16384, -1840.0, 47789.0, 524288, -74.0, -1.0, 512, 48639.0, 49150.0, 16384,
19, 1.0, 309698.0, 524288, 33.0, 310241.0, 8388608, 63.0, 310271.0, 8388608, -1840.0, 304822.0, 524288, -1808.0, 309615.0, 8388608, 748.0, 310335.0, 8388639,
20, 1.0, 396657.0, 4147200, 33.0, 396689.0, 133632, 63.0, 396691.0, 129600, -1840.0, 383044.0, 1941212, -479.0, -1.0, 4608, 54783.0, 396737.0, 129631,
21, 1.0, 48577.0, 524288, 33.0, 48609.0, 16384, 63.0, 48639.0, 16384, -1840.0, 47789.0, 524288, -74.0, -1.0, 512, 48639.0, 49150.0, 16384,
22, 1.0, 396657.0, 4147200, 33.0, 396689.0, 133632, 63.0, 396691.0, 129600, -1840.0, 383044.0, 1941212, -479.0, -1.0, 4608, 54783.0, 396737.0, 129631,
