LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 8.348031845406817, 2.0870079613517043, 9.893963668630303, 4.2462711908680095, 7.783783783783784, 10.377190262056132,
1, 31.925536398116424, 0.25065503783645127, 0.33255767081371274, 5.4147552525289955, 7.783783783783784, 0.6759760985748219,
2, 9.184066625483332, 4.592033312741666, 18.368133250966665, 9.169590643274853, 9.266968325791856, 18.85816618911175,
3, 37.731043990474994, 0.30078957262814887, 0.3275264235284288, 27.679073495560672, 7.783783783783784, 127.47967479674797,
4, 15.742724919601537, 16.06400502000157, 31.485449839203074, 15.331449087159116, 9.671782762691853, 33.36671098554097,
5, 42.371745711402625, 0.33420787083753783, 0.331029263370333, 15.560579000611972, 7.783783783783784, 1.1017296122994653,
6, 31.485449839203074, 32.12801004000314, 31.485449839203074, 29.415799501685477, 9.893719806763285, 33.36671098554097,
7, 37.43236074270557, 0.33421750663129973, 0.29244031830238726, 39.29807217004449, 7.783783783783784, 126.0,
8, 22.47525195968645, 51.37200447928331, 44.9505039193729, 19.638356164383563, 38.73286052009456, 48.60382381413359,
9, 37.65452215748374, 0.3342117351255953, 0.2941759543553417, 38.2559963450849, 8.930232558139535, 126.75,
10, 22.472735415966856, 51.366252379352815, 44.94547083193371, 22.578917763527954, 44.448406162193585, 46.78804474481473,
11, 32.75433379270327, 0.33422789584391094, 0.2558932327554943, 28.733124123656275, 8.930232558139535, 126.0,
12, 14.035244755244756, 73.326993006993, 56.140979020979024, 13.601518026565465, 51.72533543804262, 61.94663787785318,
13, 24.063535811423392, 0.3342157751586582, 0.18799637352674525, 24.85947817684007, 9.620041753653444, 126.4390243902439,
14, 14.033282058453363, 73.3167389176339, 56.13312823381345, 12.381492905613818, 60.93537889353789, 59.03190238165246,
15, 24.063535811423392, 0.3342157751586582, 0.18799637352674525, 24.85947817684007, 9.620041753653444, 126.4390243902439,
16, 14.033282058453363, 73.3167389176339, 56.13312823381345, 12.381492905613818, 60.93537889353789, 59.03190238165246,
17, 24.063535811423392, 0.3342157751586582, 0.18799637352674525, 24.85947817684007, 9.620041753653444, 126.4390243902439,
18, 14.033282058453363, 73.3167389176339, 56.13312823381345, 12.381492905613818, 60.93537889353789, 59.03190238165246,
19, 24.063535811423392, 0.3342157751586582, 0.18799637352674525, 24.85947817684007, 9.620041753653444, 126.4390243902439,
20, 14.033282058453363, 73.3167389176339, 56.13312823381345, 12.381492905613818, 60.93537889353789, 59.03190238165246,
21, 24.063535811423392, 0.3342157751586582, 0.18799637352674525, 24.85947817684007, 9.620041753653444, 126.4390243902439,
22, 14.033282058453363, 73.3167389176339, 56.13312823381345, 12.381492905613818, 60.93537889353789, 59.03190238165246,
23, 16.377166896351635, 0.33422789584391094, 0.12794661637774715, 13.37862555526522, 9.620041753653444, 126.0,
24, 4.46167526231549, 93.23990752267473, 35.69340209852392, 5.25623297716321, 74.09383832673826, 39.40180498332352,
25, 3.007941976427924, 0.3342157751586582, 0.023499546690843157, 3.179880386443797, 9.630094043887148, 108.0,
26, 4.461278563172401, 93.23161732017427, 35.69022850537921, 5.585661805632862, 83.0292184654367, 37.509107893507704,
