config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
16_16_os,13.556282955725402,15.035439719073338,0.5439082679633562,4.890170408345255,10.199314995893905,3.6764765142816938
