config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
16_16_is,2.941008935985654,6.987056134063844,6.561503835408879,1.5569771765858127,11.031096227726781,7.856720904867548
