LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 122242.0, 338688, 17.0, 122284.0, 677376, 31.0, 122303.0, 802816, -1840.0, 115212.0, 155870, -111.0, -1.0, 864, 2839.0, 122943.0, 802831,
1, 1.0, 640391.0, 3484800, 17.0, 640407.0, 218016, 31.0, 640409.0, 217800, -1840.0, 632542.0, 637120, -37.0, -1.0, 288, 54175.0, 641362.0, 217815,
2, 1.0, 172386.0, 401408, 17.0, 172465.0, 1605632, 31.0, 172479.0, 1605632, -1840.0, 165996.0, 401408, -221.0, -1.0, 2048, 2011.0, 172607.0, 1605647,
3, 1.0, 331037.0, 1806336, 17.0, 331617.0, 112896, 31.0, 331631.0, 112896, -1840.0, 324452.0, 1193984, -74.0, -1.0, 576, 54175.0, 331775.0, 112911,
4, 1.0, 136258.0, 200704, 17.0, 136401.0, 1605632, 31.0, 136415.0, 1605632, -1840.0, 124944.0, 200704, -847.0, -1.0, 8192, 1597.0, 136543.0, 1605647,
5, 1.0, 619241.0, 3359232, 17.0, 619257.0, 210816, 31.0, 619259.0, 209952, -1840.0, 614858.0, 1181916, -148.0, -1.0, 1152, 54175.0, 619721.0, 209967,
6, 1.0, 272674.0, 401408, 17.0, 272817.0, 3211264, 31.0, 272831.0, 3211264, -1840.0, 262572.0, 401408, -1656.0, -1.0, 16384, 1597.0, 273087.0, 3211279,
7, 1.0, 164657.0, 903168, 17.0, 165801.0, 56448, 31.0, 165815.0, 56448, -1840.0, 160699.0, 581568, -148.0, -1.0, 1152, 54175.0, 165887.0, 56463,
8, 1.0, 118098.0, 100352, 17.0, 118369.0, 1605632, 31.0, 118383.0, 1605632, -1840.0, 108424.0, 100352, -1824.0, 118014.0, 1605632, 1374.0, 118511.0, 1605647,
9, 1.0, 290993.0, 1557504, 17.0, 291009.0, 99072, 31.0, 291011.0, 97344, -1840.0, 282720.0, 578849, -258.0, -1.0, 2304, 54175.0, 291347.0, 97359,
10, 1.0, 236482.0, 200704, 17.0, 236753.0, 3211264, 31.0, 236767.0, 3211264, -1840.0, 216848.0, 200704, -1824.0, 236050.0, 3211264, 1374.0, 237023.0, 3211279,
11, 1.0, 85697.0, 451584, 17.0, 87969.0, 29952, 31.0, 87971.0, 28224, -1840.0, 79444.0, 225746, -258.0, -1.0, 2304, 54175.0, 88595.0, 28239,
12, 1.0, 115522.0, 50176, 17.0, 116049.0, 1703936, 31.0, 116051.0, 1605632, -1840.0, 79806.0, 50176, -1824.0, 115300.0, 1703936, 1282.0, 116191.0, 1605647,
13, 1.0, 121793.0, 663552, 17.0, 121809.0, 41472, 31.0, 121823.0, 41472, -1840.0, 117550.0, 175674, -479.0, -1.0, 4608, 54175.0, 122111.0, 41487,
14, 1.0, 231586.0, 100352, 17.0, 232113.0, 3407872, 31.0, 232115.0, 3211264, -1840.0, 200328.0, 100352, -1824.0, 231864.0, 3407872, 1282.0, 232383.0, 3211279,
15, 1.0, 121793.0, 663552, 17.0, 121809.0, 41472, 31.0, 121823.0, 41472, -1840.0, 117550.0, 175674, -479.0, -1.0, 4608, 54175.0, 122111.0, 41487,
16, 1.0, 231586.0, 100352, 17.0, 232113.0, 3407872, 31.0, 232115.0, 3211264, -1840.0, 200328.0, 100352, -1824.0, 231864.0, 3407872, 1282.0, 232383.0, 3211279,
17, 1.0, 121793.0, 663552, 17.0, 121809.0, 41472, 31.0, 121823.0, 41472, -1840.0, 117550.0, 175674, -479.0, -1.0, 4608, 54175.0, 122111.0, 41487,
18, 1.0, 231586.0, 100352, 17.0, 232113.0, 3407872, 31.0, 232115.0, 3211264, -1840.0, 200328.0, 100352, -1824.0, 231864.0, 3407872, 1282.0, 232383.0, 3211279,
19, 1.0, 121793.0, 663552, 17.0, 121809.0, 41472, 31.0, 121823.0, 41472, -1840.0, 117550.0, 175674, -479.0, -1.0, 4608, 54175.0, 122111.0, 41487,
20, 1.0, 231586.0, 100352, 17.0, 232113.0, 3407872, 31.0, 232115.0, 3211264, -1840.0, 200328.0, 100352, -1824.0, 231864.0, 3407872, 1282.0, 232383.0, 3211279,
21, 1.0, 121793.0, 663552, 17.0, 121809.0, 41472, 31.0, 121823.0, 41472, -1840.0, 117550.0, 175674, -479.0, -1.0, 4608, 54175.0, 122111.0, 41487,
22, 1.0, 231586.0, 100352, 17.0, 232113.0, 3407872, 31.0, 232115.0, 3211264, -1840.0, 200328.0, 100352, -1824.0, 231864.0, 3407872, 1282.0, 232383.0, 3211279,
23, 1.0, 48097.0, 225792, 17.0, 54129.0, 18432, 31.0, 54128.0, 14112, -1840.0, 36628.0, 158082, -479.0, -1.0, 4608, 54143.0, 55024.0, 14112,
24, 1.0, 135906.0, 25088, 17.0, 136945.0, 2097152, 31.0, 136944.0, 1605632, -1840.0, 75984.0, 25088, -1824.0, 135770.0, 2097152, 1236.0, 137087.0, 1605647,
25, 1.0, 27041.0, 82944, 17.0, 27057.0, 9216, 31.0, 27064.0, 5184, -1840.0, 24019.0, 82944, -957.0, -1.0, 9216, 27071.0, 27394.0, 5184,
26, 1.0, 272866.0, 50176, 17.0, 273905.0, 4194304, 31.0, 273904.0, 3211264, -1840.0, 153022.0, 50176, -1824.0, 272758.0, 4194304, 1236.0, 274175.0, 3211279,
