LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 1023085.0, 10672200, 1.0, 1023107.0, 9492672, 146.0, 1023117.0, 919696, -1840.0, 1012602.0, 1097288, -957.0, -1.0, 9408, 21778.0, 1023147.0, 774411,
1, 1.0, 871873.0, 10077696, 1.0, 871865.0, 8957952, 575.0, 871875.0, 221616, -1840.0, 867057.0, 1945568, -1840.0, 581643.0, 46016, 77119.0, 872075.0, 186635,
2, 1.0, 871873.0, 10077696, 1.0, 871865.0, 8957952, 575.0, 871875.0, 221616, -1840.0, 867057.0, 1945568, -1840.0, 581643.0, 46016, 77119.0, 872075.0, 186635,
3, 1.0, 871873.0, 10077696, 1.0, 871865.0, 8957952, 575.0, 871875.0, 221616, -1840.0, 867057.0, 1945568, -1840.0, 581643.0, 46016, 77119.0, 872075.0, 186635,
4, 1.0, 871873.0, 10077696, 1.0, 871865.0, 8957952, 575.0, 871875.0, 221616, -1840.0, 867057.0, 1945568, -1840.0, 581643.0, 46016, 77119.0, 872075.0, 186635,
5, 1.0, 433936.0, 4967424, 1.0, 434133.0, 4866048, 575.0, 434143.0, 117776, -1840.0, 431027.0, 2626112, -1840.0, 395256.0, 96608, 77132.0, 434830.0, 100363,
6, 1.0, 736079.0, 8566272, 1.0, 736083.0, 8404992, 1151.0, 736093.0, 101576, -1840.0, 728754.0, 1672128, -1840.0, 669756.0, 193216, 152606.0, 737164.0, 86539,
7, 1.0, 66892.0, 592064, 1.0, 67151.0, 581632, 63.0, 67161.0, 126392, -1840.0, 64734.0, 551936, -847.0, -1.0, 8192, 11089.0, 68456.0, 107659,
8, 1.0, 736079.0, 8566272, 1.0, 736083.0, 8404992, 1151.0, 736093.0, 101576, -1840.0, 728754.0, 1672128, -1840.0, 669756.0, 193216, 152606.0, 737164.0, 86539,
9, 1.0, 736079.0, 8566272, 1.0, 736083.0, 8404992, 1151.0, 736093.0, 101576, -1840.0, 728754.0, 1672128, -1840.0, 669756.0, 193216, 152606.0, 737164.0, 86539,
10, 1.0, 438672.0, 4967424, 1.0, 439057.0, 5013504, 1151.0, 439067.0, 59152, -1840.0, 434800.0, 2427772, -1840.0, 420264.0, 391008, 156132.0, 440185.0, 50187,
11, 1.0, 614053.0, 7299072, 1.0, 614045.0, 7077888, 2303.0, 614055.0, 43200, -1840.0, 613320.0, 1346738, -1840.0, 587730.0, 6982816, 300031.0, 615599.0, 36875,
12, 1.0, 62532.0, 633600, 1.0, 62681.0, 622592, 127.0, 62691.0, 67632, -1840.0, 60546.0, 551936, -1840.0, 31482.0, 34272, 19488.0, 62891.0, 57611,
13, 1.0, 614053.0, 7299072, 1.0, 614045.0, 7077888, 2303.0, 614055.0, 43200, -1840.0, 613320.0, 1346738, -1840.0, 587730.0, 6982816, 300031.0, 615599.0, 36875,
14, 1.0, 614053.0, 7299072, 1.0, 614045.0, 7077888, 2303.0, 614055.0, 43200, -1840.0, 613320.0, 1346738, -1840.0, 587730.0, 6982816, 300031.0, 615599.0, 36875,
15, 1.0, 499044.0, 4854528, 1.0, 500075.0, 5898240, 2303.0, 500085.0, 30248, -1840.0, 495136.0, 2847810, -1840.0, 498792.0, 5898240, 365169.0, 500644.0, 25099,
16, 1.0, 597248.0, 4953600, 1.0, 597255.0, 7077888, 4607.0, 597265.0, 15896, -1840.0, 589927.0, 1576553, -1840.0, 595716.0, 7077888, 597269.0, 598335.0, 12800,
17, 1.0, 71430.0, 704512, 1.0, 71709.0, 786432, 255.0, 71719.0, 38960, -1288.0, -1.0, 12544, -1840.0, 66980.0, 155392, 40287.0, 72918.0, 32779,
18, 1.0, 597248.0, 4953600, 1.0, 597255.0, 7077888, 4607.0, 597265.0, 15896, -1840.0, 589927.0, 1576553, -1840.0, 595716.0, 7077888, 597269.0, 598335.0, 12800,
19, 1.0, 597248.0, 4953600, 1.0, 597255.0, 7077888, 4607.0, 597265.0, 15896, -1840.0, 589927.0, 1576553, -1840.0, 595716.0, 7077888, 597269.0, 598335.0, 12800,
20, 1.0, 44834.0, 43008, 1.0, 44837.0, 512000, 522.0, 44847.0, 3016, -74.0, -1.0, 512, -1840.0, 43166.0, 512000, 44855.0, 44938.0, 1000,
