LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 34847.0, 338688, 1.0, 34857.0, 338688, 26.0, 34887.0, 426496, -3685.0, 33580.0, 152957, -148.0, -1.0, 864, 3230.0, 35911.0, 401439,
1, 1.0, 132591.0, 3484800, 1.0, 132588.0, 109152, 287.0, 132618.0, 36356, -3685.0, 131823.0, 483691, -74.0, -1.0, 288, 132649.0, 133027.0, 12100,
2, 1.0, 73665.0, 802816, 1.0, 73665.0, 802816, 31.0, 73695.0, 852992, -3685.0, 71010.0, 802816, -222.0, -1.0, 2048, 3415.0, 74591.0, 802847,
3, 1.0, 62300.0, 1806336, 1.0, 62462.0, 56448, 575.0, 62492.0, 9408, -3685.0, 61039.0, 900784, -74.0, -1.0, 576, 62523.0, 62620.0, 3136,
4, 1.0, 49361.0, 802816, 1.0, 49361.0, 802816, 63.0, 49391.0, 426496, -3685.0, 47574.0, 802816, -885.0, -1.0, 8192, 4599.0, 50415.0, 401439,
5, 1.0, 111629.0, 3359232, 1.0, 111626.0, 105984, 1151.0, 111656.0, 8804, -3685.0, 108865.0, 569610, -148.0, -1.0, 1152, 111687.0, 111778.0, 2916,
6, 1.0, 74449.0, 1605632, 1.0, 74449.0, 1605632, 127.0, 74479.0, 426496, -3685.0, 73465.0, 1605632, -1696.0, -1.0, 16384, 6967.0, 75503.0, 401439,
7, 1.0, 29918.0, 903168, 1.0, 30288.0, 28800, 1151.0, 30318.0, 2384, -3685.0, 28893.0, 450994, -148.0, -1.0, 1152, 30349.0, 30373.0, 784,
8, 1.0, 37953.0, 802816, 1.0, 37969.0, 819200, 127.0, 37999.0, 213504, -3685.0, 36551.0, 802816, -3317.0, -1.0, 32768, 6998.0, 38511.0, 200735,
9, 1.0, 51993.0, 1557504, 1.0, 51990.0, 50688, 2303.0, 52020.0, 2084, -3685.0, 49003.0, 269442, -295.0, -1.0, 2304, 52051.0, 52072.0, 676,
10, 1.0, 63553.0, 1605632, 1.0, 63569.0, 1638400, 255.0, 63599.0, 213504, -3685.0, 62581.0, 1605632, -3685.0, 31944.0, 69618, 11734.0, 64111.0, 200735,
11, 1.0, 15734.0, 451584, 1.0, 16500.0, 16128, 2303.0, 16530.0, 644, -3685.0, 12345.0, 290767, -295.0, -1.0, 2304, 16561.0, 16567.0, 196,
12, 1.0, 35557.0, 802816, 1.0, 35585.0, 917504, 255.0, 35615.0, 107520, -3685.0, 34193.0, 802816, -3685.0, 26856.0, 143318, 13002.0, 36447.0, 100383,
13, 1.0, 23303.0, 663552, 1.0, 23288.0, 23040, 4607.0, 23318.0, 464, -3685.0, 21901.0, 157346, -516.0, -1.0, 4608, 23349.0, 23353.0, 144,
14, 1.0, 64229.0, 1605632, 1.0, 64257.0, 1835008, 511.0, 64287.0, 107520, -3685.0, 63011.0, 1605632, -3685.0, 56396.0, 290718, 23498.0, 65119.0, 100383,
15, 1.0, 23303.0, 663552, 1.0, 23288.0, 23040, 4607.0, 23318.0, 464, -3685.0, 21901.0, 157346, -516.0, -1.0, 4608, 23349.0, 23353.0, 144,
16, 1.0, 64229.0, 1605632, 1.0, 64257.0, 1835008, 511.0, 64287.0, 107520, -3685.0, 63011.0, 1605632, -3685.0, 56396.0, 290718, 23498.0, 65119.0, 100383,
17, 1.0, 23303.0, 663552, 1.0, 23288.0, 23040, 4607.0, 23318.0, 464, -3685.0, 21901.0, 157346, -516.0, -1.0, 4608, 23349.0, 23353.0, 144,
18, 1.0, 64229.0, 1605632, 1.0, 64257.0, 1835008, 511.0, 64287.0, 107520, -3685.0, 63011.0, 1605632, -3685.0, 56396.0, 290718, 23498.0, 65119.0, 100383,
19, 1.0, 23303.0, 663552, 1.0, 23288.0, 23040, 4607.0, 23318.0, 464, -3685.0, 21901.0, 157346, -516.0, -1.0, 4608, 23349.0, 23353.0, 144,
20, 1.0, 64229.0, 1605632, 1.0, 64257.0, 1835008, 511.0, 64287.0, 107520, -3685.0, 63011.0, 1605632, -3685.0, 56396.0, 290718, 23498.0, 65119.0, 100383,
21, 1.0, 23303.0, 663552, 1.0, 23288.0, 23040, 4607.0, 23318.0, 464, -3685.0, 21901.0, 157346, -516.0, -1.0, 4608, 23349.0, 23353.0, 144,
