LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 251382, 0, 0.018282795013850932, 0.018310546875, 0.01827349042253539,
1, 63382, 0, 0.5824153298649459, 0.5859375, 0.5812415121634388,
2, 185657, 0, 0.5823238552815138, 0.5859375, 0.5811281505490784,
3, 185657, 0, 37.26872673801688, 37.5, 37.19220163514102,
4, 80034, 0, 43.926643676437514, 45.0, 43.58032725920417,
5, 77554, 0, 87.78464037960647, 90.0, 87.07059726307712,
6, 139598, 0, 0.7620150808034499, 0.78125, 0.7558211567975444,
7, 16006, 0, 97.61964263401225, 100.0, 96.84517168712037,
8, 38033, 0, 0.7106493045513107, 0.78125, 0.6898977716517344,
9, 76067, 0, 90.96191515374603, 100.0, 88.306914771422,
10, 76067, 0, 0.7106399621386409, 0.78125, 0.6898977716517344,
11, 76067, 0, 0.7106399621386409, 0.78125, 0.6898977716517344,
12, 2941, 0, 0.5785659639578374, 0.78125, 0.5324037859824781,
13, 11247, 0, 72.83720103138614, 100.0, 66.79712981082844,
14, 5623, 0, 0.5690912324382003, 0.78125, 0.5218525766470972,
15, 46151, 0, 0.5484713223982146, 0.78125, 0.4990241305890703,
16, 22495, 0, 72.83396310291175, 100.0, 66.79712981082844,
17, 5623, 0, 0.5690912324382003, 0.78125, 0.5218525766470972,
18, 5623, 0, 0.5690912324382003, 0.78125, 0.5218525766470972,
19, 22495, 0, 72.83396310291175, 100.0, 66.79712981082844,
20, 46151, 0, 0.5484713223982146, 0.78125, 0.4990241305890703,
21, 5623, 0, 0.5690912324382003, 0.78125, 0.5218525766470972,
22, 46151, 0, 0.5484713223982146, 0.78125, 0.4990241305890703,
23, 22495, 0, 72.83396310291175, 100.0, 66.79712981082844,
24, 22967, 0, 0.31349327295685114, 0.78125, 0.261437908496732,
25, 20415, 0, 40.12735733529268, 100.0, 33.464052287581694,
26, 32111, 0, 0.1121111145713307, 0.78125, 0.08726003490401395,
27, 41615, 0, 0.2649285113540791, 0.78125, 0.2171985815602837,
28, 28655, 0, 0.03140813121619264, 0.78125, 0.023809523809523808,
