config,Avg IFMAP SRAM BW,Avg FILTER SRAM BW,Avg OFMAP SRAM BW,Avg IFMAP DRAM BW,Avg FILTER DRAM BW,Avg OFMAP DRAM BW
64_64_os,40.500284860013856,52.58679939793656,5.255056016790603,15.581569487294601,46.227474237495834,18.958818745459933
