LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 51725.0, 1778700, 1.0, 51807.0, 1787520, 146.0, 51869.0, 798720, -1840.0, 49001.0, 175392, -957.0, -1.0, 9408, 1301.0, 51873.0, 774463,
1, 1.0, 32201.0, 1679616, 1.0, 32229.0, 1695744, 575.0, 32291.0, 192512, -1840.0, 31346.0, 284986, -1840.0, 32152.0, 1695744, 3446.0, 32327.0, 186687,
2, 1.0, 32201.0, 1679616, 1.0, 32229.0, 1695744, 575.0, 32291.0, 192512, -1840.0, 31346.0, 284986, -1840.0, 32152.0, 1695744, 3446.0, 32327.0, 186687,
3, 1.0, 32201.0, 1679616, 1.0, 32229.0, 1695744, 575.0, 32291.0, 192512, -1840.0, 31346.0, 284986, -1840.0, 32152.0, 1695744, 3446.0, 32327.0, 186687,
4, 1.0, 32201.0, 1679616, 1.0, 32229.0, 1695744, 575.0, 32291.0, 192512, -1840.0, 31346.0, 284986, -1840.0, 32152.0, 1695744, 3446.0, 32327.0, 186687,
5, 1.0, 17948.0, 903168, 1.0, 18189.0, 958464, 575.0, 18251.0, 103680, -1840.0, 17278.0, 579183, -1840.0, 18132.0, 958464, 3446.0, 18379.0, 100415,
6, 1.0, 28025.0, 1557504, 1.0, 28053.0, 1622016, 1151.0, 28115.0, 89344, -1840.0, 26026.0, 293266, -1840.0, 27978.0, 1622016, 6326.0, 28315.0, 86591,
7, 1.0, 5046.0, 107648, 1.0, 5257.0, 114688, 63.0, 5319.0, 111232, -1840.0, 4629.0, 100352, -847.0, -1.0, 8192, 886.0, 5561.0, 107711,
8, 1.0, 28025.0, 1557504, 1.0, 28053.0, 1622016, 1151.0, 28115.0, 89344, -1840.0, 26026.0, 293266, -1840.0, 27978.0, 1622016, 6326.0, 28315.0, 86591,
9, 1.0, 28025.0, 1557504, 1.0, 28053.0, 1622016, 1151.0, 28115.0, 89344, -1840.0, 26026.0, 293266, -1840.0, 27978.0, 1622016, 6326.0, 28315.0, 86591,
10, 1.0, 19940.0, 903168, 1.0, 20385.0, 1179648, 1151.0, 20447.0, 52224, -1840.0, 18726.0, 658665, -1840.0, 20322.0, 1179648, 7600.0, 20655.0, 50239,
11, 1.0, 29049.0, 1327104, 1.0, 29097.0, 1769472, 2303.0, 29159.0, 38400, -1840.0, 26517.0, 697097, -1840.0, 29018.0, 1769472, 16883.0, 29447.0, 36927,
12, 1.0, 3954.0, 115200, 1.0, 4001.0, 131072, 127.0, 4063.0, 59648, -1840.0, 3610.0, 100352, -1840.0, 2095.0, 34784, 1259.0, 4099.0, 57663,
13, 1.0, 29049.0, 1327104, 1.0, 29097.0, 1769472, 2303.0, 29159.0, 38400, -1840.0, 26517.0, 697097, -1840.0, 29018.0, 1769472, 16883.0, 29447.0, 36927,
14, 1.0, 29049.0, 1327104, 1.0, 29097.0, 1769472, 2303.0, 29159.0, 38400, -1840.0, 26517.0, 697097, -1840.0, 29018.0, 1769472, 16883.0, 29447.0, 36927,
15, 1.0, 19354.0, 903168, 1.0, 19377.0, 1179648, 2318.0, 19439.0, 26112, -1840.0, 19051.0, 764800, -1840.0, 19314.0, 1179648, 14552.0, 19543.0, 25151,
16, 1.0, 37770.0, 921600, 1.0, 37809.0, 2359296, 4646.0, 37871.0, 13824, -1840.0, 36356.0, 440440, -1840.0, 37714.0, 2359296, 37871.0, 38070.0, 12800,
17, 1.0, 2984.0, 131072, 1.0, 2993.0, 131072, 255.0, 3055.0, 33792, -1288.0, -1.0, 12544, -1840.0, 2926.0, 131072, 1846.0, 3279.0, 32831,
18, 1.0, 37770.0, 921600, 1.0, 37809.0, 2359296, 4646.0, 37871.0, 13824, -1840.0, 36356.0, 440440, -1840.0, 37714.0, 2359296, 37871.0, 38070.0, 12800,
19, 1.0, 37770.0, 921600, 1.0, 37809.0, 2359296, 4646.0, 37871.0, 13824, -1840.0, 36356.0, 440440, -1840.0, 37714.0, 2359296, 37871.0, 38070.0, 12800,
20, 1.0, 10082.0, 8192, 1.0, 10121.0, 512000, 574.0, 10183.0, 3048, -74.0, -1.0, 512, -1840.0, 9722.0, 512000, 10207.0, 10222.0, 1000,
