LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 33.0, 121785.0, 3557400, 1.0, 109778.0, 9408, 63.0, 121939.0, 3872000, -888.0, 120290.0, 1343094, -920.0, 109772.0, 9408, 366.0, 121979.0, 3872031,
1, 33.0, 108329.0, 3359232, 1.0, 105382.0, 36864, 63.0, 108359.0, 3359232, -888.0, 108275.0, 3359232, -920.0, 105380.0, 36864, 366.0, 108503.0, 3359263,
2, 33.0, 108329.0, 3359232, 1.0, 105382.0, 36864, 63.0, 108359.0, 3359232, -888.0, 108275.0, 3359232, -920.0, 105380.0, 36864, 366.0, 108503.0, 3359263,
3, 33.0, 108329.0, 3359232, 1.0, 105382.0, 36864, 63.0, 108359.0, 3359232, -888.0, 108275.0, 3359232, -920.0, 105380.0, 36864, 366.0, 108503.0, 3359263,
4, 33.0, 108329.0, 3359232, 1.0, 105382.0, 36864, 63.0, 108359.0, 3359232, -888.0, 108275.0, 3359232, -920.0, 105380.0, 36864, 366.0, 108503.0, 3359263,
5, 33.0, 63156.0, 1806336, 1.0, 62370.0, 73728, 63.0, 63215.0, 1806336, -888.0, 62935.0, 1763584, -920.0, 62366.0, 73728, 366.0, 63503.0, 1806367,
6, 33.0, 110849.0, 3115008, 1.0, 110142.0, 147456, 63.0, 110879.0, 3115008, -888.0, 110665.0, 3115008, -920.0, 110134.0, 147456, 366.0, 111167.0, 3115039,
7, 33.0, 7419.0, 215296, 1.0, 6577.0, 8192, 63.0, 7479.0, 215296, -888.0, 7162.0, 200704, -828.0, -1.0, 8192, 366.0, 7583.0, 215327,
8, 33.0, 110849.0, 3115008, 1.0, 110142.0, 147456, 63.0, 110879.0, 3115008, -888.0, 110665.0, 3115008, -920.0, 110134.0, 147456, 366.0, 111167.0, 3115039,
9, 33.0, 110849.0, 3115008, 1.0, 110142.0, 147456, 63.0, 110879.0, 3115008, -888.0, 110665.0, 3115008, -920.0, 110134.0, 147456, 366.0, 111167.0, 3115039,
10, 33.0, 83474.0, 1806336, 1.0, 83262.0, 294912, 63.0, 83519.0, 1806336, -888.0, 83428.0, 1721344, -920.0, 83246.0, 294912, 460.0, 83807.0, 1806367,
11, 33.0, 137057.0, 2654208, 1.0, 136882.0, 589824, 63.0, 137087.0, 2654208, -888.0, 136819.0, 2654208, -920.0, 136644.0, 589824, 539.0, 137375.0, 2654239,
12, 33.0, 10161.0, 230400, 1.0, 9921.0, 32768, 63.0, 10207.0, 230400, -888.0, 9786.0, 200704, -920.0, 8325.0, 32768, 460.0, 10495.0, 230431,
13, 33.0, 137057.0, 2654208, 1.0, 136882.0, 589824, 63.0, 137087.0, 2654208, -888.0, 136819.0, 2654208, -920.0, 136644.0, 589824, 539.0, 137375.0, 2654239,
14, 33.0, 137057.0, 2654208, 1.0, 136882.0, 589824, 63.0, 137087.0, 2654208, -888.0, 136819.0, 2654208, -920.0, 136644.0, 589824, 539.0, 137375.0, 2654239,
15, 33.0, 164697.0, 1806336, 1.0, 164625.0, 1179648, 63.0, 164735.0, 1806336, -888.0, 164653.0, 1638400, -920.0, 164339.0, 1179648, 838.0, 165023.0, 1806367,
16, 33.0, 274145.0, 1843200, 1.0, 274089.0, 2359296, 63.0, 274175.0, 1843200, -888.0, 273669.0, 1843200, -920.0, 273613.0, 2359296, 1400.0, 274463.0, 1843231,
17, 33.0, 20184.0, 262144, 1.0, 20098.0, 131072, 63.0, 20223.0, 262144, -888.0, 19493.0, 200704, -920.0, 19775.0, 131072, 742.0, 20351.0, 262175,
18, 33.0, 274145.0, 1843200, 1.0, 274089.0, 2359296, 63.0, 274175.0, 1843200, -888.0, 273669.0, 1843200, -920.0, 273613.0, 2359296, 1400.0, 274463.0, 1843231,
19, 33.0, 274145.0, 1843200, 1.0, 274089.0, 2359296, 63.0, 274175.0, 1843200, -888.0, 273669.0, 1843200, -920.0, 273613.0, 2359296, 1400.0, 274463.0, 1843231,
20, 33.0, 48609.0, 16384, 1.0, 48577.0, 512000, 63.0, 48615.0, 16000, -56.0, -1.0, 512, -920.0, 46935.0, 512000, 27423.0, 48851.0, 16031,
