LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 504911.0, 753003, 1.0, 505812.0, 11766, 2.0, 505874.0, 753017, -1840.0, 495425.0, 750000, -37.0, -1.0, 3, 37154.0, 506115.0, 251064,
1, 1.0, 126451.0, 189003, 1.0, 126970.0, 94560, 2.0, 127032.0, 2142112, -1840.0, 124110.0, 187500, -37.0, -1.0, 96, 1163.0, 127173.0, 2016095,
2, 1.0, 397791.0, 17713152, 1.0, 397728.0, 276768, 287.0, 397790.0, 184512, -1840.0, 397290.0, 6429884, -37.0, -1.0, 288, 119519.0, 397950.0, 61567,
3, 1.0, 397791.0, 17713152, 1.0, 397791.0, 17713152, 287.0, 397853.0, 4059264, -1840.0, 397290.0, 6429884, -1840.0, 397567.0, 17713152, 2006.0, 398013.0, 3936319,
4, 1.0, 171679.0, 9000000, 1.0, 171927.0, 9031680, 575.0, 171989.0, 1031360, -1840.0, 171584.0, 6716768, -1840.0, 171651.0, 9031680, 3446.0, 172062.0, 1000063,
5, 1.0, 332646.0, 17428608, 1.0, 332685.0, 17473536, 575.0, 332747.0, 1997184, -1840.0, 332460.0, 6515298, -1840.0, 332467.0, 17473536, 3446.0, 332765.0, 1936575,
6, 1.0, 302784.0, 17428608, 1.0, 302760.0, 273024, 1151.0, 302822.0, 45465, -1840.0, 301677.0, 6523899, -148.0, -1.0, 1152, 302885.0, 303121.0, 15129,
7, 1.0, 124342.0, 4000000, 1.0, 124397.0, 4014080, 127.0, 124459.0, 2062720, -1840.0, 124017.0, 4000000, -1656.0, -1.0, 16384, 1206.0, 124605.0, 2000063,
8, 1.0, 77835.0, 4428288, 1.0, 77832.0, 70272, 1151.0, 77894.0, 11652, -1840.0, 77659.0, 2227098, -148.0, -1.0, 1152, 77957.0, 78017.0, 3844,
9, 1.0, 311709.0, 17713152, 1.0, 311769.0, 17989632, 1151.0, 311831.0, 1015296, -1840.0, 310103.0, 4481073, -1840.0, 311537.0, 17989632, 6326.0, 311943.0, 984127,
10, 1.0, 148107.0, 8856576, 1.0, 148104.0, 140544, 2303.0, 148166.0, 11652, -1840.0, 146066.0, 3316342, -258.0, -1.0, 2304, 148229.0, 148289.0, 3844,
11, 1.0, 148107.0, 8856576, 1.0, 148104.0, 140544, 2303.0, 148166.0, 11652, -1840.0, 146066.0, 3316342, -258.0, -1.0, 2304, 148229.0, 148289.0, 3844,
12, 1.0, 6398.0, 278784, 1.0, 6750.0, 4608, 255.0, 6812.0, 3393, -1840.0, 6237.0, 262144, -37.0, -1.0, 256, 6875.0, 6892.0, 1089,
13, 1.0, 48833.0, 2097152, 1.0, 48833.0, 2097152, 255.0, 48895.0, 540672, -1840.0, 48396.0, 2097152, -1840.0, 42847.0, 145184, 1846.0, 49023.0, 524351,
14, 1.0, 10145.0, 524288, 1.0, 10082.0, 8192, 511.0, 10144.0, 3072, -1840.0, 9972.0, 524288, -74.0, -1.0, 512, 10207.0, 10222.0, 1024,
15, 1.0, 70887.0, 4147200, 1.0, 70884.0, 69120, 4607.0, 70946.0, 2820, -1840.0, 66070.0, 4136497, -479.0, -1.0, 4608, 71009.0, 71023.0, 900,
16, 1.0, 81601.0, 4194304, 1.0, 81601.0, 4194304, 511.0, 81663.0, 540672, -1840.0, 81296.0, 4194304, -1840.0, 81296.0, 4194304, 3126.0, 81791.0, 524351,
17, 1.0, 10145.0, 524288, 1.0, 10082.0, 8192, 511.0, 10144.0, 3072, -1840.0, 9972.0, 524288, -74.0, -1.0, 512, 10207.0, 10222.0, 1024,
18, 1.0, 10145.0, 524288, 1.0, 10082.0, 8192, 511.0, 10144.0, 3072, -1840.0, 9972.0, 524288, -74.0, -1.0, 512, 10207.0, 10222.0, 1024,
19, 1.0, 81601.0, 4194304, 1.0, 81601.0, 4194304, 511.0, 81663.0, 540672, -1840.0, 81296.0, 4194304, -1840.0, 81296.0, 4194304, 3126.0, 81791.0, 524351,
20, 1.0, 70887.0, 4147200, 1.0, 70884.0, 69120, 4607.0, 70946.0, 2820, -1840.0, 66070.0, 4136497, -479.0, -1.0, 4608, 71009.0, 71023.0, 900,
21, 1.0, 10145.0, 524288, 1.0, 10082.0, 8192, 511.0, 10144.0, 3072, -1840.0, 9972.0, 524288, -74.0, -1.0, 512, 10207.0, 10222.0, 1024,
22, 1.0, 70887.0, 4147200, 1.0, 70884.0, 69120, 4607.0, 70946.0, 2820, -1840.0, 66070.0, 4136497, -479.0, -1.0, 4608, 71009.0, 71023.0, 900,
23, 1.0, 81601.0, 4194304, 1.0, 81601.0, 4194304, 511.0, 81663.0, 540672, -1840.0, 81296.0, 4194304, -1840.0, 81296.0, 4194304, 3126.0, 81791.0, 524351,
