LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 38.0, 43354.0, 338688, 65.0, 43412.0, 169344, 127.0, 43511.0, 401408, -1803.0, 40886.0, 156416, -111.0, -1.0, 864, 2125.0, 43735.0, 401471,
1, 1.0, 181323.0, 3484800, 65.0, 181355.0, 54720, 127.0, 181389.0, 60500, -1840.0, 177260.0, 583968, -37.0, -1.0, 288, 55135.0, 181531.0, 60563,
2, 33.0, 49594.0, 401408, 65.0, 49689.0, 401408, 127.0, 49783.0, 802816, -1808.0, 47806.0, 401408, -221.0, -1.0, 2048, 1206.0, 49943.0, 802879,
3, 1.0, 84104.0, 1806336, 65.0, 84168.0, 28224, 127.0, 84230.0, 28224, -1840.0, 81956.0, 900591, -74.0, -1.0, 576, 55135.0, 84383.0, 28287,
4, 1.0, 15328.0, 200704, 65.0, 15519.0, 401408, 127.0, 15581.0, 401408, -1840.0, 14051.0, 200704, -847.0, -1.0, 8192, 826.0, 15805.0, 401471,
5, 1.0, 158021.0, 3359232, 65.0, 158085.0, 52992, 127.0, 158119.0, 52488, -1840.0, 153613.0, 846079, -148.0, -1.0, 1152, 55135.0, 158392.0, 52551,
6, 1.0, 30910.0, 401408, 65.0, 31101.0, 802816, 127.0, 31163.0, 802816, -1840.0, 29914.0, 401408, -1656.0, -1.0, 16384, 826.0, 31323.0, 802879,
7, 1.0, 43421.0, 903168, 65.0, 44631.0, 14976, 127.0, 44645.0, 14112, -1840.0, 40149.0, 661331, -148.0, -1.0, 1152, 44693.0, 44913.0, 14112,
8, 1.0, 11214.0, 100352, 65.0, 11533.0, 425984, 127.0, 11547.0, 401408, -1840.0, 9842.0, 100352, -1776.0, 11458.0, 425984, 636.0, 11819.0, 401471,
9, 1.0, 75509.0, 1557504, 65.0, 75573.0, 25344, 127.0, 75607.0, 24336, -1840.0, 71115.0, 569282, -258.0, -1.0, 2304, 55135.0, 75728.0, 24399,
10, 1.0, 22810.0, 200704, 65.0, 23129.0, 851968, 127.0, 23143.0, 802816, -1840.0, 19683.0, 200704, -1776.0, 23011.0, 851968, 636.0, 23351.0, 802879,
11, 1.0, 25085.0, 451584, 65.0, 27441.0, 9216, 127.0, 27443.0, 7056, -1840.0, 21426.0, 426906, -258.0, -1.0, 2304, 27503.0, 27613.0, 7056,
12, 1.0, 10594.0, 50176, 65.0, 11169.0, 524288, 127.0, 11171.0, 401408, -1840.0, 5679.0, 50176, -1776.0, 10996.0, 524288, 446.0, 11455.0, 401471,
13, 1.0, 41129.0, 663552, 65.0, 41193.0, 13824, 127.0, 41207.0, 10368, -1840.0, 36704.0, 617376, -479.0, -1.0, 4608, 41255.0, 41416.0, 10368,
14, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 802816, -1840.0, 15474.0, 100352, -1776.0, 22086.0, 1048576, 446.0, 22623.0, 802879,
15, 1.0, 41129.0, 663552, 65.0, 41193.0, 13824, 127.0, 41207.0, 10368, -1840.0, 36704.0, 617376, -479.0, -1.0, 4608, 41255.0, 41416.0, 10368,
16, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 802816, -1840.0, 15474.0, 100352, -1776.0, 22086.0, 1048576, 446.0, 22623.0, 802879,
17, 1.0, 41129.0, 663552, 65.0, 41193.0, 13824, 127.0, 41207.0, 10368, -1840.0, 36704.0, 617376, -479.0, -1.0, 4608, 41255.0, 41416.0, 10368,
18, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 802816, -1840.0, 15474.0, 100352, -1776.0, 22086.0, 1048576, 446.0, 22623.0, 802879,
19, 1.0, 41129.0, 663552, 65.0, 41193.0, 13824, 127.0, 41207.0, 10368, -1840.0, 36704.0, 617376, -479.0, -1.0, 4608, 41255.0, 41416.0, 10368,
20, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 802816, -1840.0, 15474.0, 100352, -1776.0, 22086.0, 1048576, 446.0, 22623.0, 802879,
21, 1.0, 41129.0, 663552, 65.0, 41193.0, 13824, 127.0, 41207.0, 10368, -1840.0, 36704.0, 617376, -479.0, -1.0, 4608, 41255.0, 41416.0, 10368,
22, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 802816, -1840.0, 15474.0, 100352, -1776.0, 22086.0, 1048576, 446.0, 22623.0, 802879,
23, 1.0, 13625.0, 225792, 65.0, 13689.0, 4608, 127.0, 13736.0, 3528, -1840.0, 13432.0, 204800, -479.0, -1.0, 4608, 13751.0, 13806.0, 3528,
24, 1.0, 8562.0, 25088, 65.0, 9649.0, 524288, 127.0, 9696.0, 401408, -1840.0, 6126.0, 25088, -1776.0, 9476.0, 524288, 527.0, 9935.0, 401471,
25, 1.0, 27377.0, 82944, 65.0, 27441.0, 9216, 127.0, 27448.0, 1296, -1840.0, 24307.0, 82944, -957.0, -1.0, 9216, 27503.0, 27523.0, 1296,
26, 1.0, 18274.0, 50176, 65.0, 19361.0, 1048576, 127.0, 19408.0, 802816, -1840.0, 13402.0, 50176, -1776.0, 19046.0, 1048576, 527.0, 19583.0, 802879,
