LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 20.99033502873529, 10.547209667331453, 18.27729852842257, 2.3596050116280485, 9.830721003134796, 18.542473723274355,
1, 32.74807463588684, 16.53126401372614, 18.19337479771491, 8.136468849078991, 16.07066092988874, 18.60169423958541,
2, 32.74807463588684, 16.53126401372614, 18.19337479771491, 8.136468849078991, 16.07066092988874, 18.60169423958541,
3, 32.74807463588684, 16.53126401372614, 18.19337479771491, 8.136468849078991, 16.07066092988874, 18.60169423958541,
4, 32.74807463588684, 16.53126401372614, 18.19337479771491, 8.136468849078991, 16.07066092988874, 18.60169423958541,
5, 25.300240909854892, 28.914561039834165, 28.11137878872766, 21.044432119307327, 26.697842843101753, 29.429283452562448,
6, 28.27815098587458, 32.12665674134863, 28.27815098587458, 10.782130948772355, 30.43258117776555, 29.11914909525946,
7, 15.08097506304287, 16.067245727094424, 30.16195012608574, 12.790211572775936, 9.671782762691853, 37.64407963674467,
8, 28.27815098587458, 32.12665674134863, 28.27815098587458, 10.782130948772355, 30.43258117776555, 29.11914909525946,
9, 28.27815098587458, 32.12665674134863, 28.27815098587458, 10.782130948772355, 30.43258117776555, 29.11914909525946,
10, 19.663154227989203, 51.364974309849345, 39.326308455978406, 17.297323303009097, 45.280515891294336, 40.7166937083108,
11, 14.4457700178517, 51.36273784125049, 28.8915400357034, 23.971274685816876, 48.166591809236046, 29.30150110375276,
12, 22.58823529411765, 51.40078431372549, 45.1764705882353, 9.95950774116713, 24.111846946284032, 69.38341346153847,
13, 14.4457700178517, 51.36273784125049, 28.8915400357034, 23.971274685816876, 48.166591809236046, 29.30150110375276,
14, 14.4457700178517, 51.36273784125049, 28.8915400357034, 23.971274685816876, 48.166591809236046, 29.30150110375276,
15, 7.0160959542601455, 73.31104344043254, 28.064383817040582, 6.670575206826917, 66.96837922225376, 29.125733445096397,
16, 3.5795295652984493, 73.30876549731225, 14.318118261193797, 2.312390552257293, 70.05035629453681, 14.896483743778683,
17, 9.168438724118635, 73.34750979294908, 36.67375489647454, 9.73913043478261, 39.62273276904474, 50.744204018547144,
18, 3.5795295652984493, 73.30876549731225, 14.318118261193797, 2.312390552257293, 70.05035629453681, 14.896483743778683,
19, 3.5795295652984493, 73.30876549731225, 14.318118261193797, 2.312390552257293, 70.05035629453681, 14.896483743778683,
20, 0.09263614981002352, 92.63614981002353, 0.7237199203908088, 6.918918918918919, 73.8603577611079, 125.0,
