LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 83976.0, 1778700, 129.0, 84504.0, 893760, 255.0, 84679.0, 1548800, -1840.0, 80288.0, 193792, -957.0, -1.0, 9408, 1210.0, 84743.0, 1548927,
1, 1.0, 50972.0, 1679616, 129.0, 51099.0, 847872, 255.0, 51261.0, 933120, -1840.0, 49570.0, 418304, -1712.0, 51046.0, 847872, 1210.0, 51379.0, 933247,
2, 1.0, 50972.0, 1679616, 129.0, 51099.0, 847872, 255.0, 51261.0, 933120, -1840.0, 49570.0, 418304, -1712.0, 51046.0, 847872, 1210.0, 51379.0, 933247,
3, 1.0, 50972.0, 1679616, 129.0, 51099.0, 847872, 255.0, 51261.0, 933120, -1840.0, 49570.0, 418304, -1712.0, 51046.0, 847872, 1210.0, 51379.0, 933247,
4, 1.0, 50972.0, 1679616, 129.0, 51099.0, 847872, 255.0, 51261.0, 933120, -1840.0, 49570.0, 418304, -1712.0, 51046.0, 847872, 1210.0, 51379.0, 933247,
5, 1.0, 16448.0, 451584, 129.0, 17659.0, 516096, 255.0, 17737.0, 501760, -1840.0, 14386.0, 341488, -1712.0, 17618.0, 516096, 828.0, 17881.0, 501887,
6, 1.0, 27158.0, 778752, 129.0, 27413.0, 884736, 255.0, 27447.0, 778752, -1840.0, 24551.0, 284562, -1712.0, 27359.0, 884736, 828.0, 27575.0, 778879,
7, 65.0, 3188.0, 53824, 129.0, 3379.0, 57344, 255.0, 3514.0, 107648, -1776.0, 2146.0, 50176, -847.0, -1.0, 8192, 828.0, 3690.0, 107775,
8, 1.0, 27158.0, 778752, 129.0, 27413.0, 884736, 255.0, 27447.0, 778752, -1840.0, 24551.0, 284562, -1712.0, 27359.0, 884736, 828.0, 27575.0, 778879,
9, 1.0, 27158.0, 778752, 129.0, 27413.0, 884736, 255.0, 27447.0, 778752, -1840.0, 24551.0, 284562, -1712.0, 27359.0, 884736, 828.0, 27575.0, 778879,
10, 1.0, 10974.0, 225792, 129.0, 11357.0, 589824, 255.0, 11423.0, 451584, -1840.0, 9591.0, 197743, -1712.0, 11313.0, 589824, 462.0, 11555.0, 451711,
11, 1.0, 22458.0, 331776, 129.0, 22841.0, 1179648, 255.0, 22855.0, 663552, -1840.0, 10970.0, 307096, -1712.0, 22778.0, 1179648, 462.0, 23111.0, 663679,
12, 1.0, 766.0, 28800, 129.0, 1149.0, 65536, 255.0, 1244.0, 57600, -1840.0, 678.0, 25088, -1712.0, 1005.0, 65536, 462.0, 1293.0, 57727,
13, 1.0, 22458.0, 331776, 129.0, 22841.0, 1179648, 255.0, 22855.0, 663552, -1840.0, 10970.0, 307096, -1712.0, 22778.0, 1179648, 462.0, 23111.0, 663679,
14, 1.0, 22458.0, 331776, 129.0, 22841.0, 1179648, 255.0, 22855.0, 663552, -1840.0, 10970.0, 307096, -1712.0, 22778.0, 1179648, 462.0, 23111.0, 663679,
15, 1.0, 15326.0, 112896, 129.0, 15965.0, 1179648, 255.0, 16012.0, 451584, -1840.0, 13510.0, 102400, -1712.0, 15902.0, 1179648, 655.0, 16163.0, 451711,
16, 1.0, 31418.0, 115200, 129.0, 32057.0, 2359296, 255.0, 32080.0, 460800, -1840.0, 21572.0, 54140, -1712.0, 31967.0, 2359296, 1386.0, 32327.0, 460927,
17, 1.0, 1022.0, 16384, 129.0, 1661.0, 131072, 255.0, 1723.0, 65536, -1288.0, -1.0, 12544, -1712.0, 1595.0, 131072, 574.0, 1867.0, 65663,
18, 1.0, 31418.0, 115200, 129.0, 32057.0, 2359296, 255.0, 32080.0, 460800, -1840.0, 21572.0, 54140, -1712.0, 31967.0, 2359296, 1386.0, 32327.0, 460927,
19, 1.0, 31418.0, 115200, 129.0, 32057.0, 2359296, 255.0, 32080.0, 460800, -1840.0, 21572.0, 54140, -1712.0, 31967.0, 2359296, 1386.0, 32327.0, 460927,
20, 1.0, 4274.0, 512, 129.0, 5401.0, 512000, 255.0, 5400.0, 4000, -74.0, -1.0, 512, -1712.0, 5219.0, 512000, 5527.0, 5558.0, 4000,
